AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,ACTIVIDA,UBIGEO,DOMINIO,ESTRATO,CODINFOR,PERIODO,E1,E1A1,E1B,E2,E3,E4A1,E4B1,E4A2,E4B2,E4A3,E4B3,E4A4,E4B4,E4A5,E4B5,E5,E6A,E6B,E8A,E8B,E8C,E9A,E9A1,E13A,E13B,E13C,E14T,E15,E15GG,E16T,E17T,E18,E18GG,E19T,E20T,E21,E21GG,E22T,E23ST,E23T,E24T,E25ST1,E25ST2,E25ST3,E25ST4,E25T1,E25T2,E25T3,TICUEST04,TIPOCUESTIONARIO,FACTORA07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2021,10,018130,055,11,02,1,150106,8,1,01,3,3,8,4,2, , , , , , , , , , , ,5,2,0,1,0,0,12,0,0,0,3, , , , , , , , ,1200,2, ,0,0,0,0,0,0,1200,1200,0,0,1200,2,2,772.350036621094,803.00761045434,046909,00
2021,10,018130,055,11,02,2,150106,8,1,01,3,3,8,4,2, , , , , , , , , , , ,5,1,0,1,0,0,12,0,0,0,3, , , , , , , , ,120,2, ,0,0,0,0,0,0,120,120,0,0,120,2,2,772.350036621094,803.00761045434,046909,00
2021,10,018130,067,11,01,1,150106,8,1,01,3,3,8,4,10,2,2, ,2, ,2, ,2, ,2, ,5,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,1500,2, ,0,0,0,0,0,0,1500,1500,0,0,1500,2,2,753.504760742188,772.269875964988,046909,00
2021,10,018130,080,11,01,1,150106,8,1,01,3,3,8,3,1, , , , , , , , , , , ,5,12,0,1,0,0,12,0,0,2,0, , , , ,490,2, ,300, , , , ,10,10,0,0,190,0,190,0,10,180,2,2,571.788391113281,591.597869140017,046909,00
2021,06,018131,118,11,01,1,150106,8,1,01,3,3,8,4,1, , , , , , , , , , , ,5,0,3,2,0,1,3,0,0,0,3, , , , , , , , ,1516,2, ,606,39,39,0,0,0,910,910,0,39,871,2,2,578.040283203125,562.888363678598,047093,00
2021,12,018132,058,11,01,1,150135,8,1,02,3,3,8,4,3, , , , , , , , , , , ,5,5,0,1,0,0,10,0,0,0,3, , , , , , , , ,1750,2, ,300,450,450, ,0,0,1450,1450,0,450,1000,2,2,422.346557617188,429.409299455255,019978,00
2021,06,018133,021,11,01,1,150117,8,1,01,1,3,8,4,2, , , , , , , , , , , ,3,17,0,1,0,0,11,0,0,0,3, , , , , , , , ,1800,2, , ,20,20, ,0,0,1800,1800,0,20,1780,2,2,843.016052246094,1218.60244782156,020473,00
2021,06,018133,056,11,03,1,150117,8,1,03,1,1, ,4,2, , , , , , , , , , , ,3,0,3,1,0,0,3,0,0,0,3, , , , , , , , ,600,2, , ,35,35, ,0,0,600,600,0,35,565,2,2,1122.01672363281,1595.76548160938,020473,00
2021,06,018133,159,11,01,1,150117,8,1,01,1,1, ,2,9,1,2, ,2, ,1,2,2, ,2, ,3,26,0,1,0,0,12,0,0,2,0, , , , ,2000,1,303,1500, , , , ,90,110, ,0,803,0,803,0,110,693,2,2,710.737060546875,984.224537900291,020473,00
2021,06,018133,159,11,02,1,150117,8,1,02,1,1, ,4,3, , , , , , , , , , , ,1,10,0,1,0,0,10,0,0,0,3, , , , , , , , ,1325,2, ,250,180,180, ,0,0,1075,1075,0,180,895,2,2,826.822937011719,1148.62015523296,020473,00
2021,06,018133,159,11,03,2,150117,8,1,03,1,3,7,4,3, , , , , , , , , , , ,5,2,6,1,0,0,10,0,0,0,3, , , , , , , , ,2165,2, ,650,100,160, ,0,0,1515,1515,0,160,1355,2,2,1162.69995117188,1646.64196506414,020473,00
2021,07,018134,017,11,02,1,150110,8,1,01,1,1, ,2,8,2,2, ,2, ,1,2,2, ,2, ,3,2,0,1,0,0,12,0,0,0,3, , , , , , , , ,1600,2, , ,800,820, ,0,0,1600,1600,0,820,780,2,2,564.80615234375,733.504563974718,021184,00
2021,07,018134,054,11,02,1,150110,8,1,02,1,3,6,4,1, , , , , , , , , , , ,5,0,7,1,0,0,6,0,0,2,0, , , , ,250,2, ,180, , , , ,0,0, ,0,70,0,70,0,0,70,2,2,357.774230957031,452.405568892041,021184,00
2021,07,018134,054,11,05,1,150110,8,1,03,1,3,7,4,3, , , , , , , , , , , ,3,0,8,1,0,0,8,0,0,0,3, , , , , , , , ,2200,2, ,300,800,800, ,0,0,1900,1900,0,800,1100,2,2,531.88818359375,676.38645337614,021184,00
2021,07,018134,054,11,06,1,150110,8,1,05,1,3,7,2,1, , , , , , , , , , , ,5,0,2,1,0,0,2,0,0,0,3, , , , , , , , ,200,2, ,50,10,10, ,0,0,150,150,0,10,140,2,2,518.824829101563,667.346830118543,021184,00
2021,07,018134,096,11,01,1,150110,8,1,04,1,3,6,3,9,1,2, ,2, ,1,2,2, ,2, ,3,10,0,1,0,0,12,0,1,0,0,1600,2, ,1000, , , , , , , , ,30,30, ,600,0,0,600,0,30,570,2,2,355.283081054688,452.955897938543,021184,00
2021,07,018134,096,11,04,1,150110,8,1,04,1,3,6,3,9,1,2, ,2, ,1,2,2, ,2, ,4,10,0,1,0,0,12,0,1,0,0,2000,2, ,1200, , , , , , , , ,60,60, ,800,0,0,800,0,60,740,2,2,572.552612304688,738.221798663742,021184,00
2021,07,018134,096,11,05,1,150110,8,1,00,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,357.774230957031,452.405568892041,021184,00
2021,07,018134,110,11,02,1,150110,8,1,02,1,1, ,4,10,3,2, ,2, ,1,2,2, ,2, ,3,25,0,1,0,0,12,0,0,2,0, , , , ,3500,1,2000,1500, , , , ,20,20, ,0,4000,0,4000,0,20,3980,2,2,424.361450195313,560.138984988195,021184,00
2021,07,018134,129,11,02,1,150110,8,1,02,1,3,7,4,1, , , , , , , , , , , ,5,0,2,1,0,0,2,0,0,0,3, , , , , , , , ,200,1,10,80,3,3, ,0,0,130,130,0,3,127,2,2,410.506439208984,530.192193218384,021184,00
2021,07,018134,147,11,03,1,150110,8,1,03,1,3,7,4,10,1,1,2,1,2,1,2,2, ,2, ,5,0,11,1,0,0,11,0,0,0,3, , , , , , , , ,3100,1,1000,1000,90,90, ,0,0,3100,3100,0,90,3010,2,2,480.595367431641,608.427303000653,021184,00
2021,07,018134,185,11,02,1,150110,8,1,02,1,3,7,4,1, , , , , , , , , , , ,5,1,0,1,0,0,5,0,0,0,3, , , , , , , , ,1000,2, , ,0,0, ,0,0,1000,1000,0,0,1000,2,2,442.386627197266,609.094111992245,021184,00
2021,07,018134,185,11,03,1,150110,8,1,03,1,3,8,4,1, , , , , , , , , , , ,5,1,0,1,0,0,5,0,0,2,0, , , , ,1650,1,50,200, , , , ,10,10, ,0,1500,0,1500,0,10,1490,2,2,572.552612304688,738.221798663742,021184,00
2021,07,018134,185,11,04,1,150110,8,1,04,1,3,8,4,1, , , , , , , , , , , ,5,5,0,1,0,0,5,0,0,2,0, , , , ,1000,2, ,300, , , , ,10,10, ,0,700,0,700,0,10,690,2,2,518.824829101563,667.346830118543,021184,00
2021,04,018135,035,11,01,1,150132,8,1,02,2,3,6,3,1, , , , , , , , , , , ,5,0,3,2,0,1,3,0,0,2,0, , , , ,2000,2, ,1000, , , , ,136,136,0,0,1000,0,1000,0,136,864,2,2,575.745544433594,608.895922190782,022394,00
2021,04,018135,056,11,01,1,150132,8,1,01,2,3,6,3,11,4,2, ,2, ,2, ,2, ,2, ,3,0,2,4,3,0,2,0,0,0,3, , , , , , , , ,4800,2, , ,0,0,2790,4800,0,0,4800,2790,0,2010,2,2,761.721740722656,756.644008643564,022394,00
2021,04,018135,076,11,02,1,150132,8,1,02,2,3,6,3,1, , , , , , , , , , , ,4,45,0,3,0,2,12,0,0,2,0, , , , ,1625,1,108,520, , , , ,434,434,0,0,1213,0,1213,0,434,779,2,2,465.62646484375,452.258363118558,022394,00
2021,04,018135,117,11,02,1,150132,8,1,01,2,1, ,2,9,1,1,2,1,3,1,2,1,2,2, ,3,0,4,1,0,0,4,0,0,0,3, , , , , , , , ,2160,1,69,900,195,195, ,0,0,1329,1329,0,195,1134,2,2,505.786499023438,489.309893659783,022394,00
2021,03,018136,019,11,01,1,150132,8,1,01,3,3,8,3,1, , , , , , , , , , , ,5,6,0,1,0,0,12,0,0,2,0, , , , ,340,2, ,190, , , , ,0,0, ,0,150,0,150,0,0,150,2,2,931.589538574219,1215.31213636082,022877,00
2021,03,018136,019,11,02,1,150132,8,1,01,3,3,8,4,1, , , , , , , , , , , ,5,1,0,1,0,0,12,0,0,2,0, , , , ,380,2, ,200, , , , ,0,0, ,0,180,0,180,0,0,180,2,2,1260.17150878906,1632.45271514337,022877,00
2021,03,018136,019,11,03,1,150132,8,1,03,3,3,8,4,3, , , , , , , , , , , ,5,8,6,1,0,0,12,0,0,0,3, , , , , , , , ,640,2, ,300,0,0, ,0,0,340,340,0,0,340,2,2,1095.42907714844,1447.79081295128,022877,00
2021,03,018136,053,11,01,1,150132,8,1,01,3,1, ,3,8,2,1,1,1,1,1,1,2, ,2, ,5,10,0,1,0,0,12,0,1,0,0,1700,2, ,780, , , , , , , , ,425,425, ,920,0,0,920,0,425,495,2,2,1091.34655761719,1416.58325083058,022877,00
2021,03,018136,076,11,02,1,150132,8,1,01,3,3,8,4,1, , , , , , , , , , , ,5,1,0,2,0,1,12,0,0,0,3, , , , , , , , ,1819,1,120,520,72,72,0,0,0,1419,1419,0,72,1347,2,2,1260.17150878906,1632.45271514337,022877,00
2021,05,018137,092,11,01,2,150137,8,1,01,3,3,7,4,2, , , , , , , , , , , ,5,0,9,1,0,0,9,0,0,0,3, , , , , , , , ,150,2, , ,0,0, ,0,0,150,150,0,0,150,2,2,277.255249023438,301.173533108756,024327,00
2021,05,018137,125,11,03,1,150137,8,1,01,3,1, ,4,10,1,2, ,2, ,1,2,2, ,2, ,5,10,0,1,0,0,9,0,0,2,0, , , , ,500,1,40,350, , , , ,80,100, ,0,190,0,190,0,100,90,2,2,253.011108398438,275.515808589706,024327,00
2021,05,018138,176,11,02,1,150105,8,1,02,2,1, ,2,8,2,1,1,1,1,1,1,2, ,2, ,5,6,0,3,1,1,11,0,0,0,3, , , , , , , , ,5000,1,100,2000,1400,1400,300,0,0,3100,3100,300,1400,1400,2,2,354.313323974609,385.834908602792,025185,00
2021,05,018138,225,11,03,1,150105,8,1,03,2,3,8,4,11,4,2, ,2, ,2, ,2, ,2, ,2,0,5,1,0,0,5,0,0,0,3, , , , , , , , ,303,2, , ,0,0, ,0,0,303,303,0,0,303,2,2,345.611267089844,380.678385736331,025185,00
2021,05,018139,088,12,01,1,150140,8,1,01,3,1, ,4,10,1,1,2,2, ,1,2,2, ,2, ,5,1,0,3,0,2,12,0,1,0,0,390,1,20,138, , , , , , , , ,25,25,0,272,0,0,272,0,25,247,2,2,598.837524414063,587.056124912641,027240,00
2021,05,018139,159,11,01,1,150140,8,1,01,3,1, ,4,10,2,2, ,2, ,2, ,2, ,2, ,3,15,0,1,0,0,9,0,0,2,0, , , , ,800,2, ,550, , , , ,0,0, ,0,250,0,250,0,0,250,2,2,452.324829101563,439.377239993112,027240,00
2021,08,018140,017,11,01,1,150133,8,1,01,4,3,8,4,2, , , , , , , , , , , ,3,15,0,1,0,0,12,0,0,0,3, , , , , , , , ,563,2, , ,43,43, ,0,0,563,563,0,43,520,2,2,625.198364257813,608.427303000653,028148,02
2021,08,018140,017,11,03,1,150133,8,1,03,4,3,7,4,1, , , , , , , , , , , ,5,25,0,1,0,0,12,0,0,2,0, , , , ,1000,1,62,313, , , , ,26,26, ,0,749,0,749,0,26,723,2,2,505.564910888672,489.469159352234,028148,02
2021,09,018141,005,11,01,1,150106,8,1,00,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1087.3759765625,1072.10528229728,046986,00
2021,09,018141,005,11,02,2,150106,8,1,00,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1644.56066894531,1747.47535568044,046986,00
2021,09,018141,021,11,03,1,150106,8,1,03,1,3,8,4,3, , , , , , , , , , , ,3,11,0,1,0,0,12,0,0,0,3, , , , , , , , ,1250,2, ,500,28,28, ,0,0,750,750,0,28,722,2,2,1553.0380859375,1548.10551924223,046986,00
2021,05,018142,149,11,01,1,150135,8,1,01,3,3,7,4,1, , , , , , , , , , , ,5,0,6,1,0,0,6,0,0,2,0, , , , ,520,1,20,250, , , , ,10,10, ,0,290,0,290,0,10,280,2,2,725.584289550781,720.289628021522,019432,00
2021,05,018142,149,11,02,1,150135,8,1,01,3,3,8,4,10,1,2, ,2, ,1,2,2, ,1,2,5,2,0,1,0,0,12,0,0,0,3, , , , , , , , ,1000,2, , ,35,35, ,0,0,1000,1000,0,35,965,2,2,1015.62896728516,1008.85867819142,019432,00
2021,11,018143,056,11,01,1,150135,8,1,01,4,3,8,4,1, , , , , , , , , , , ,5,2,0,3,0,2,12,0,1,0,0,580,1,30,230, , , , , , , , ,15,15,0,0,0,380,380,0,15,365,2,2,762.384521484375,788.797158853356,019633,01
2021,12,018144,040,11,01,1,150117,8,1,01,3,3,8,4,6,1,2, ,2, ,2, ,2, ,2, ,5,6,1,1,0,0,1,0,0,0,3, , , , , , , , ,300,2, ,40,0,0, ,0,0,260,260,0,0,260,2,2,628.568420410156,634.528055768986,020364,00
2021,12,018144,058,11,05,1,150117,8,1,00,3,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1029.80004882813,1070.67681393912,020364,00
2021,12,018144,075,11,01,2,150117,8,1,01,3,3,6,4,7,3,2, ,2, ,2, ,2, ,2, ,5,20,0,1,0,0,12,0,0,2,0, , , , ,4330,1,260,3464, , , , ,90,90,0,0,1126,0,1126,0,90,1036,2,2,806.594970703125,889.07823515521,020364,00
2021,12,018144,075,11,09,1,150117,8,1,01,3,3,8,4,5, , , , , , , , , , , ,5,20,0,1,0,0,12,0,0,2,0, , , , ,3637,2, ,2598, , , , ,330,330,0,0,1039,0,1039,0,330,709,2,2,652.322814941406,660.364197987922,020364,00
2021,12,018144,109,11,01,1,150117,8,1,01,3,3,8,4,1, , , , , , , , , , , ,5,11,0,1,0,0,12,0,0,2,0, , , , ,500,2, ,0, , , , ,0,0,0,0,500,0,500,0,0,500,2,2,762.384521484375,788.797158853356,020364,00
2021,01,018145,015,11,01,1,150110,8,1,01,1,3,8,4,1, , , , , , , , , , , ,5,0,1,1,0,0,1,0,0,2,0, , , , ,866,2, ,433, , , , ,0,0, ,0,433,0,433,0,0,433,2,2,1974.64135742188,2624.05825878812,020998,00
2021,01,018145,015,11,02,1,150110,8,1,01,1,3,8,4,3, , , , , , , , , , , ,5,10,0,1,0,0,12,0,0,0,3, , , , , , , , ,600,2, , ,0,0, ,0,0,600,600,0,0,600,2,2,1505.37744140625,2011.40036222581,020998,00
2021,01,018145,074,11,04,1,150110,8,1,04,1,3,6,3,2, , , , , , , , , , , ,5,1,0,1,0,0,6,0,0,0,3, , , , , , , , ,170,2, , ,0,0, ,0,0,170,170,0,0,170,2,2,1635.96801757813,2138.93429203017,020998,00
2021,01,018145,074,11,04,2,150110,8,1,04,1,3,6,3,10,1,1,2,1,2,1,2,2, ,1,2,3,1,6,1,0,0,6,0,1,0,0,800,2, ,300, , , , , , , , ,0,0, ,500,0,0,500,0,0,500,2,2,1635.96801757813,2138.93429203017,020998,00
2021,01,018145,093,11,05,1,150110,8,1,03,1,3,8,4,3, , , , , , , , , , , ,5,20,0,1,0,0,10,0,0,0,3, , , , , , , , ,1625,2, ,375,0,0, ,0,0,1250,1250,0,0,1250,2,2,1859.55541992188,2419.72244793727,020998,00
2021,06,018146,052,11,03,1,150128,8,1,00,4,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1350.78845214844,975.577042184428,021551,02
2021,06,018146,077,11,06,1,150128,8,1,06,4,3,8,4,3, , , , , , , , , , , ,2,6,0,1,0,0,12,0,0,0,3, , , , , , , , ,3500,2, , ,1250,1250, ,0,0,3500,3500,0,1250,2250,2,2,1351.22009277344,977.68785724905,021551,02
2021,08,018147,021,11,02,1,150132,8,1,02,2,3,8,4,4, , , , , , , , , , , ,2,0,2,1,0,0,2,0,0,0,3, , , , , , , , ,1559,1,100,1083,110,110, ,0,0,576,576,0,110,466,2,2,833.597839355469,811.23640400087,022561,00
2021,08,018147,067,11,01,1,150132,8,1,01,2,3,8,4,4, , , , , , , , , , , ,5,0,6,3,0,2,6,0,0,0,3, , , , , , , , ,620,1,35,195,76,76,0,0,0,460,460,0,76,384,2,2,712.02783203125,706.922924291179,022561,00
2021,08,018147,067,11,01,2,150132,8,1,01,2,3,8,4,1, , , , , , , , , , , ,5,0,2,1,0,0,2,0,0,0,3, , , , , , , , ,390,1,43,195,20,20, ,0,0,238,238,0,20,218,2,2,712.02783203125,706.922924291179,022561,00
2021,08,018147,067,11,04,1,150132,8,1,04,2,3,8,4,10,1,1,2,1,2,1,2,2, ,2, ,5,0,7,1,0,0,7,0,1,0,0,550,2, ,100, , , , , , , , ,50,50, ,450,0,0,450,0,50,400,2,2,948.486206054688,1003.94982665075,022561,00
2021,08,018147,067,11,04,2,150132,8,1,04,2,3,8,4,2, , , , , , , , , , , ,5,0,4,1,0,0,4,0,0,0,3, , , , , , , , ,20,2, , ,0,0, ,0,0,20,20,0,0,20,2,2,948.486206054688,1003.94982665075,022561,00
2021,08,018147,090,11,02,1,150132,8,1,01,2,3,8,4,7,2,1,3,2, ,1,3,2, ,2, ,3,0,9,2,0,1,9,0,0,0,3, , , , , , , , ,3632,1,700,1732,630,630,0,0,0,2600,2600,0,630,1970,2,2,767.324340820313,812.125482656327,022561,00
2021,08,018147,137,11,01,1,150132,8,1,01,2,3,8,4,1, , , , , , , , , , , ,5,0,3,1,0,0,3,0,0,2,0, , , , ,2500,2, ,1000, , , , ,0,0, ,0,1500,0,1500,0,0,1500,2,2,724.621459960938,719.469912940753,022561,00
2021,04,018148,008,11,01,1,150118,8,1,01,2,1, ,4,2, , , , , , , , , , , ,3,20,0,1,0,0,8,0,0,0,3, , , , , , , , ,909,2, , ,0,0, ,0,0,909,909,0,0,909,2,2,1628.68725585938,1624.80326376207,023160,00
2021,10,018149,007,11,01,1,150103,8,1,00,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1572.3173828125,1522.38853169507,023860,00
2021,10,018149,007,11,03,1,150103,8,1,00,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1918.20397949219,1821.33529142196,023860,00
2021,10,018149,017,11,02,1,150103,8,1,02,1,3,1,4,3, , , , , , , , , , , ,5,3,0,1,0,0,12,0,0,0,3, , , , , , , , ,2250,2, , ,840,840, ,0,0,2250,2250,0,840,1410,2,2,1759.56640625,1684.38953414511,023860,00
2021,10,018149,027,11,01,1,150103,8,1,01,1,3,6,3,3, , , , , , , , , , , ,5,10,0,1,0,0,12,0,0,0,3, , , , , , , , ,1600,2, , ,500,500, ,0,0,1600,1600,0,500,1100,2,2,1570.91918945313,1520.16120174538,023860,00
2021,10,018149,069,11,01,1,150103,8,1,00,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1461.36376953125,1378.92636808468,023860,00
2021,03,018150,005,11,01,2,150111,8,1,01,3,3,7,4,2, , , , , , , , , , , ,3,36,0,1,0,0,2,0,0,0,3, , , , , , , , ,120,2, , ,0,0, ,0,0,120,120,0,0,120,2,2,1455.12866210938,1888.77756977864,024475,02
2021,03,018150,025,11,02,1,150111,8,1,02,3,3,6,4,10,1,1,2,1,2,1,2,2, ,2, ,5,30,0,2,0,1,2,0,0,0,3, , , , , , , , ,820,1,12,340,63,63,0,0,0,492,492,0,63,429,2,2,1250.82873535156,1618.44733643454,024475,02
2021,03,018150,050,11,02,1,150111,8,1,02,3,1, ,2,10,1,2, ,2, ,1,2,2, ,2, ,3,3,0,3,2,0,1,0,0,0,3, , , , , , , , ,4000,2, , ,100,100,2160,0,0,4000,4000,2160,100,1740,2,2,1358.71215820313,1751.03957973055,024475,02
2021,10,018151,033,11,03,1,150101,8,1,01,4,3,6,4,10,1,2, ,2, ,1,2,2, ,1,2,5,1,6,1,0,0,12,0,0,0,3, , , , , , , , ,650,2, , ,30,30, ,0,0,650,650,0,30,620,2,2,1461.36376953125,1378.92636808468,024861,00
2021,10,018151,069,11,01,1,150101,8,1,01,4,3,8,4,3, , , , , , , , , , , ,2,20,0,1,0,0,12,0,0,0,3, , , , , , , , ,2250,2, , ,1075,1075, ,0,0,2250,2250,0,1075,1175,2,2,1565.06457519531,1487.39367434256,024861,00
2021,10,018151,069,11,03,1,150101,8,1,01,4,3,8,4,3, , , , , , , , , , , ,5,8,0,1,0,0,12,0,0,0,3, , , , , , , , ,1083,2, , ,500,500, ,0,0,1083,1083,0,500,583,2,2,2123.82666015625,2066.41984494743,024861,00
2021,10,018151,115,11,01,1,150101,8,1,00,4,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2000.04602050781,1905.50742116206,024861,00
2021,09,018153,028,11,02,1,150133,8,1,02,4,3,8,4,1, , , , , , , , , , , ,5,1,1,1,0,0,12,0,0,2,0, , , , ,909,2, ,520, , , , ,35,35, ,0,389,0,389,0,35,354,2,2,1644.56066894531,1747.47535568044,027962,00
2021,09,018153,028,11,03,1,150133,8,1,03,4,3,7,4,2, , , , , , , , , , , ,2,0,1,1,0,0,1,0,0,2,0, , , , ,60,2, , , , , , ,0,0, ,0,0,60,60,0,0,60,2,2,1891.77185058594,1865.39391856854,027962,00
2021,09,018153,091,11,01,1,150133,8,1,01,4,3,8,3,9,1,2, ,2, ,1,2,2, ,2, ,3,10,0,1,0,0,10,0,1,0,0,1299,2, ,40, , , , , , , , ,30,30, ,0,0,1259,1259,0,30,1229,2,2,1553.0380859375,1548.10551924223,027962,00
2021,09,018153,113,11,01,1,150133,8,1,01,4,1, ,2,9,1,2, ,2, ,1,2,1,2,2, ,2,19,0,2,0,1,12,0,1,0,0,4300,2, ,900, , , , , , , , ,2025,2079,0,3400,0,0,3400,0,2079,1321,2,2,1553.0380859375,1548.10551924223,027962,00
2021,04,018154,059,11,01,1,150142,8,1,02,2,3,8,4,2, , , , , , , , , , , ,5,10,0,1,0,0,12,0,0,0,3, , , , , , , , ,900,2, , ,150,150, ,0,0,900,900,0,150,750,2,2,747.177734375,749.419988534371,028474,00
2021,04,018154,113,11,02,1,150142,8,1,02,2,1, ,3,8,2,1,1,2, ,1,1,2, ,2, ,5,18,2,1,0,0,12,0,0,0,3, , , , , , , , ,1516,2, ,303,380,380, ,0,0,1213,1213,0,380,833,2,2,736.382141113281,746.608965903642,028474,00
2021,04,018154,170,11,02,1,150142,8,1,02,2,3,8,4,9,1,2, ,2, ,1,2,2, ,2, ,5,2,0,1,0,0,12,0,0,2,0, , , , ,170,2, ,100, , , , ,0,0, ,0,70,0,70,0,0,70,2,2,798.739074707031,802.479700355895,028474,00
2021,06,018155,048,11,01,2,150143,8,1,01,4,3,8,4,2, , , , , , , , , , , ,5,0,6,1,0,0,6,0,0,0,3, , , , , , , , ,240,2, , ,12,12, ,0,0,240,240,0,12,228,2,2,712.339965820313,706.692902507588,029354,00
2021,06,018155,090,11,01,1,150143,8,1,01,4,1, ,4,9,1,2, ,2, ,1,2,2, ,2, ,3,21,0,2,0,1,12,0,0,2,0, , , , ,1000,1,125,650, , , , ,10,10,0,0,475,0,475,0,10,465,2,2,712.339965820313,706.692902507588,029354,00
2021,08,018156,031,11,02,1,150106,8,1,02,3,3,8,4,10,1,2, ,2, ,2, ,2, ,2, ,5,0,11,1,0,0,11,0,1,0,0,350,2, , , , , , , , , , ,0,0, ,350,0,0,350,0,0,350,2,2,1268.24169921875,1276.70662209429,046936,00
2021,08,018156,031,11,02,2,150106,8,1,02,3,3,8,4,10,1,2, ,2, ,2, ,2, ,2, ,5,6,0,1,0,0,12,0,1,0,0,440,2, , , , , , , , , , ,9,9, ,0,0,440,440,0,9,431,2,2,1268.24169921875,1276.70662209429,046936,00
2021,08,018156,047,11,01,1,150106,8,1,01,3,3,8,4,3, , , , , , , , , , , ,3,0,10,1,0,0,10,0,0,0,3, , , , , , , , ,2100,2, ,585,230,230, ,0,0,1515,1515,0,230,1285,2,2,1258.59167480469,1362.73725742594,046936,00
2021,08,018156,047,11,02,1,150106,8,1,01,3,3,8,4,3, , , , , , , , , , , ,3,7,0,1,0,0,12,0,0,0,3, , , , , , , , ,2100,2, ,585,0,0, ,0,0,1515,1515,0,0,1515,2,2,1299.54541015625,1324.65574725263,046936,00
2021,08,018156,062,11,02,2,150106,8,1,02,3,3,7,4,1, , , , , , , , , , , ,5,0,7,2,0,1,7,0,0,0,3, , , , , , , , ,19,2, , ,0,0,0,0,0,19,19,0,0,19,2,2,1347.09606933594,1369.84614074109,046936,00
2021,08,018156,094,11,01,1,150106,8,1,03,3,1, ,4,9,1,2, ,2, ,2, ,2, ,2, ,4,30,0,2,0,1,12,0,0,2,0, , , , ,3031,2, ,2000, , , , ,315,315,0,0,1031,0,1031,0,315,716,2,2,1224.19653320313,1224.14752339944,046936,00
2021,09,018157,033,11,01,1,150135,8,1,01,2,3,4,3,7,2,1,1,1,1,1,1,2, ,2, ,3,4,0,1,0,0,9,0,0,0,3, , , , , , , , ,4763,1,130,2815,712,712,0,0,0,2078,2078,0,712,1366,2,2,1553.0380859375,1548.10551924223,019426,02
2021,09,018157,078,11,01,1,150135,8,1,01,2,3,7,4,11,3,2, ,2, ,2, ,2, ,2, ,5,15,0,1,0,0,12,0,0,0,3, , , , , , , , ,1732,2, , ,0,0, ,1732,0,0,1732,0,0,1732,2,2,2098.98120117188,2099.86236151548,019426,02
2021,09,018157,093,11,01,1,150135,8,1,02,2,3,6,4,1, , , , , , , , , , , ,5,17,0,1,0,0,10,0,1,0,0,779,1,100,303, , , , , , , , ,258,258, ,576,0,0,576,0,258,318,2,2,2098.98120117188,2099.86236151548,019426,02
2021,09,018157,108,11,01,1,150135,8,1,01,2,1, ,3,9,1,2, ,2, ,1,2,2, ,2, ,3,20,0,1,0,0,3,0,1,0,0,1200,2, ,600, , , , , , , , ,290,290, ,600,0,0,600,0,290,310,2,2,1739.53796386719,1715.35277401498,019426,02
2021,09,018157,108,11,05,1,150135,8,1,05,2,1, ,4,1, , , , , , , , , , , ,5,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,234,1,27,108,25,25,0,0,0,153,153,0,25,128,2,2,1896.36987304688,1854.81593254954,019426,02
2021,09,018157,123,11,01,1,150135,8,1,01,2,3,5,4,4, , , , , , , , , , , ,3,22,0,1,0,0,11,0,1,0,0,1500,2, ,0, , , , , , , , ,358,358,0,0,0,1500,1500,0,358,1142,2,2,1977.2802734375,1940.53535392894,019426,02
2021,09,018157,123,11,04,2,150135,8,1,00,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1928.71765136719,1914.60090709014,019426,02
2021,05,018159,002,11,02,1,150132,8,1,00,4,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1437.14489746094,1338.20147962681,022118,01
2021,05,018159,042,11,01,1,150132,8,1,01,4,3,8,4,3, , , , , , , , , , , ,5,30,0,1,0,0,8,0,0,0,3, , , , , , , , ,1200,2, , ,267,267, ,0,0,1200,1200,0,267,933,2,2,939.768005371094,999.254481740151,022118,01
