AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,ACTIVIDA,UBIGEO,DOMINIO,ESTRATO,CODINFOR,PERIODO,E24A,E24B,E24C,E24D,E24E1,E24E2,E24F,E24G,E24H,E24I,TIPOCUESTIONARIO,FACTORA07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2021,12,017575,120,11,02,1,140106,1,1,02,4,1,2,25,4,0,5,48,600,2,2,2,8.08027839660645,8.04697759602187,003894,01
2021,07,017576,120,11,04,1,140101,1,1,04,3,1,2,54,5,0,3,8,0,2,1,2,189.55778503418,314.276788283783,003551,00
2021,09,017577,025,11,02,1,140106,1,1,02,1,1,2,22,6,0,6,20,950,1,2,2,55.90771484375,54.3175980934411,003901,00
2021,09,017577,025,11,02,1,140106,1,1,02,1,2,2,26,6,2,0,10,650,1,2,2,55.90771484375,54.3175980934411,003901,00
2021,09,017577,025,11,02,1,140106,1,1,02,1,3,2,50,5,3,0,10,600,1,2,2,55.90771484375,54.3175980934411,003901,00
2021,09,017577,025,11,02,1,140106,1,1,02,1,4,2,28,6,3,0,48,2000,1,2,2,55.90771484375,54.3175980934411,003901,00
2021,09,017577,025,11,02,1,140106,1,1,02,1,5,2,46,6,2,0,35,1000,2,2,2,55.90771484375,54.3175980934411,003901,00
2021,09,017577,025,11,02,1,140106,1,1,02,1,6,2,36,6,2,0,28,950,2,2,2,55.90771484375,54.3175980934411,003901,00
2021,09,017577,025,11,02,1,140106,1,1,02,1,7,1,19,6,2,0,15,0,1,1,2,55.90771484375,54.3175980934411,003901,00
2021,09,017577,025,11,02,1,140106,1,1,02,1,8,1,18,6,0,6,20,0,1,1,2,55.90771484375,54.3175980934411,003901,00
2021,09,017577,025,11,02,1,140106,1,1,02,1,9,1,50,5,4,0,48,0,2,1,2,55.90771484375,54.3175980934411,003901,00
2021,03,017578,053,11,01,1,140101,1,1,01,4,1,2,20,4,0,5,25,0,2,1,2,373.387847900391,298.742280814218,003406,00
2021,03,017578,053,11,01,1,140101,1,1,01,4,2,2,28,4,0,3,20,0,2,1,2,373.387847900391,298.742280814218,003406,00
2021,03,017578,097,11,01,1,140101,1,1,01,4,1,2,28,4,0,4,70,400,2,1,2,373.387847900391,298.742280814218,003406,00
2021,09,017579,087,11,01,2,140101,1,1,01,1,1,1,17,4,0,6,21,0,2,1,2,431.917327880859,427.173968934973,045003,00
2021,09,017579,087,11,01,2,140101,1,1,01,1,2,2,8,3,0,6,3,0,2,1,2,431.917327880859,427.173968934973,045003,00
2021,09,017579,087,11,01,2,140101,1,1,01,1,3,1,19,4,0,3,4,0,2,1,2,431.917327880859,427.173968934973,045003,00
2021,09,017579,108,11,01,1,140101,1,1,01,1,1,1,31,4,0,7,30,300,2,1,2,297.685760498047,295.928336158552,045003,00
2021,09,017579,148,11,01,1,140101,1,1,01,1,1,1,38,4,4,0,10,0,2,1,2,368.240844726563,366.208173270429,045003,00
2021,09,017579,148,11,01,1,140101,1,1,01,1,2,1,17,4,0,6,8,0,2,1,2,368.240844726563,366.208173270429,045003,00
2021,09,017579,148,11,01,1,140101,1,1,01,1,3,2,9,3,0,6,2,0,2,1,2,368.240844726563,366.208173270429,045003,00
2021,04,017580,091,11,03,1,140105,1,1,03,1,1,1,21,6,0,7,48,0,2,2,2,305.119750976563,303.882097102334,003787,00
2021,05,017582,146,11,01,1,140101,1,1,01,1,1,2,54,4,0,7,24,0,2,2,2,151.264709472656,232.524273448069,003349,00
2021,11,017583,044,22,02,1,140101,1,1,02,1,1,2,15,4,2,0,6,0,2,1,2,8.8548059463501,9.3562077393147,003595,00
2021,06,017584,110,11,01,1,140106,1,1,01,2,1,2,25,4,2,0,18,0,2,1,2,54.2603225708008,52.4610569132088,003920,00
2021,06,017584,110,11,01,1,140106,1,1,01,2,2,2,22,4,2,0,18,0,2,1,2,54.2603225708008,52.4610569132088,003920,00
2021,06,017584,128,11,01,1,140106,1,1,01,2,1,2,22,3,0,1,56,920,2,2,2,82.6649856567383,82.3465948436337,003920,00
2021,10,017585,006,11,01,1,140101,1,1,01,1,1,1,8,3,3,0,7,0,2,1,2,385.919830322266,380.796410785178,003649,01
2021,10,017585,019,11,01,1,140101,1,1,01,1,1,2,42,4,9,0,62,0,2,1,2,407.9794921875,391.388878661516,003649,01
2021,10,017585,031,11,04,1,140101,1,1,04,1,1,2,28,5,0,7,24,0,2,1,2,499.2578125,495.249676479803,003649,01
2021,10,017585,054,11,01,1,140101,1,1,01,1,1,2,19,4,0,2,12,0,1,2,2,354.619445800781,347.124007997548,003649,01
2021,10,017585,054,11,01,1,140101,1,1,01,1,2,2,13,4,0,2,15,0,1,2,2,354.619445800781,347.124007997548,003649,01
2021,10,017585,087,11,01,1,140101,1,1,01,1,1,2,13,4,2,0,7,0,2,1,2,401.221130371094,403.450772171353,003649,01
2021,02,017586,069,11,01,1,140105,1,1,02,2,1,2,26,6,1,6,78,0,2,1,2,501.659759521484,414.559491369142,003853,00
2021,05,017587,047,11,01,1,140101,1,1,01,1,1,2,37,4,6,0,84,0,2,1,2,382.103485107422,381.426094965497,003666,02
2021,08,017589,153,11,01,1,140101,1,1,01,2,1,1,14,4,0,8,7,0,2,1,2,10.2744388580322,10.8478993891203,003646,00
2021,08,017589,153,11,01,1,140101,1,1,01,2,2,2,10,3,0,8,7,0,2,1,2,10.2744388580322,10.8478993891203,003646,00
2021,02,017590,046,11,02,1,140101,1,1,02,1,1,1,17,4,0,5,19,0,2,1,2,195.546859741211,278.864684649093,003519,00
2021,02,017590,046,11,02,1,140101,1,1,02,1,2,1,40,4,0,5,24,0,2,1,2,195.546859741211,278.864684649093,003519,00
2021,02,017590,097,13,01,1,140101,1,1,01,1,1,2,47,4,0,3,48,0,2,1,2,176.247680664063,245.715417117866,003519,00
2021,02,017590,097,23,01,1,140101,1,1,01,1,1,1,56,4,0,5,48,1800,2,2,2,176.247680664063,245.715417117866,003519,00
2021,08,017591,023,11,02,1,140105,1,1,02,2,1,1,42,5,1,0,36,0,2,1,2,51.3732681274414,49.5144959904363,003835,00
2021,08,017591,023,11,02,1,140105,1,1,02,2,2,2,26,4,1,0,12,0,2,1,2,51.3732681274414,49.5144959904363,003835,00
2021,08,017591,023,11,03,1,140105,1,1,03,2,1,2,67,3,1,0,12,0,2,1,2,60.1294746398926,58.4016275689984,003835,00
2021,08,017591,023,11,03,1,140105,1,1,03,2,2,2,26,4,1,0,12,0,2,1,2,60.1294746398926,58.4016275689984,003835,00
2021,08,017591,058,11,01,1,140105,1,1,01,2,1,1,32,4,1,0,70,0,2,1,2,51.3732681274414,49.5144959904363,003835,00
2021,08,017591,058,11,01,1,140105,1,1,01,2,2,1,15,4,0,6,2,0,2,1,2,51.3732681274414,49.5144959904363,003835,00
2021,08,017591,094,11,01,1,140105,1,1,01,2,1,2,14,4,0,3,2,0,2,2,2,58.124397277832,57.5490636797384,003835,00
2021,11,017595,095,11,01,2,140101,1,1,01,1,1,2,13,4,0,1,16,0,2,1,2,377.201904296875,379.520510448467,048382,00
2021,09,017596,011,11,01,1,140101,1,1,01,4,1,2,29,5,1,8,48,0,2,1,2,66.9033813476563,84.1038721355069,003500,00
2021,02,017597,039,11,02,1,140101,1,1,02,2,1,2,19,6,0,1,16,0,2,1,2,225.642562866211,253.287919446334,003309,02
2021,02,017597,075,11,01,1,140101,1,1,01,2,1,1,26,4,0,2,72,540,2,1,2,313.694976806641,341.944814380413,003309,02
2021,02,017597,075,11,01,1,140101,1,1,01,2,2,1,20,4,0,2,72,300,2,1,2,313.694976806641,341.944814380413,003309,02
2021,02,017597,075,11,01,1,140101,1,1,01,2,3,2,25,4,0,2,9,0,2,1,2,313.694976806641,341.944814380413,003309,02
2021,04,017598,138,11,03,1,140101,1,1,03,1,1,2,25,5,0,10,6,0,2,1,2,188.04167175293,324.885900855262,003609,00
2021,04,017598,138,11,03,1,140101,1,1,03,1,2,2,15,4,0,1,4,0,2,1,2,188.04167175293,324.885900855262,003609,00
2021,10,017599,034,11,04,2,140106,1,1,04,2,1,2,22,4,0,6,6,90,2,2,2,225.681167602539,378.574462085481,003911,00
2021,06,017600,086,11,01,1,140101,1,1,01,2,1,1,24,6,0,8,15,0,2,1,2,322.330169677734,364.620970987764,003663,00
2021,04,017602,026,11,01,1,140106,1,1,01,4,1,1,12,3,0,10,3,0,2,1,2,289.263580322266,323.26348411346,003983,01
2021,04,017602,091,11,01,1,140106,1,1,01,4,1,2,17,4,0,8,24,0,2,1,2,316.990631103516,375.857926259842,003983,01
2021,04,017602,091,11,01,1,140106,1,1,01,4,2,1,38,4,0,8,36,480,2,2,2,316.990631103516,375.857926259842,003983,01
2021,02,017621,072,11,01,1,140105,1,1,01,2,1,2,14,4,0,5,14,0,2,1,2,65.0345458984375,55.2798738907758,003753,00
2021,02,017621,085,11,04,1,140105,1,1,04,2,1,2,26,4,5,0,48,850,2,2,2,66.6235885620117,57.3100285017906,003753,00
2021,05,017626,002,11,01,1,140101,1,1,01,4,1,2,65,4,5,0,9,0,2,1,2,7.33235883712769,7.4190821538007,003344,00
2021,05,017626,091,11,01,1,140101,1,1,01,4,1,2,68,5,2,0,48,0,2,1,2,7.33235883712769,7.4190821538007,003344,00
2021,06,017628,013,11,01,2,140101,1,1,01,1,1,2,60,4,0,8,24,0,2,2,2,46.2353782653809,46.5227003055019,003450,01
2021,06,017628,031,11,01,1,140101,1,1,01,1,1,1,54,3,0,1,30,180,2,2,2,70.9741821289063,68.4603175616558,003450,01
2021,06,017628,031,11,01,1,140101,1,1,01,1,2,1,58,3,0,1,15,150,2,2,2,70.9741821289063,68.4603175616558,003450,01
2021,06,017628,031,11,01,1,140101,1,1,01,1,3,1,55,3,0,1,15,150,2,2,2,70.9741821289063,68.4603175616558,003450,01
2021,06,017628,031,11,02,1,140101,1,1,02,1,1,1,69,3,0,11,6,0,2,1,2,82.6649856567383,82.3465948436336,003450,01
2021,10,017629,042,11,01,1,140105,1,1,01,1,1,2,57,4,1,0,76,0,2,1,2,49.8963317871094,52.1005537690024,003802,00
2021,01,017631,052,11,02,1,140105,1,1,02,3,1,2,20,6,10,0,12,0,2,1,2,391.550262451172,337.633110795234,003725,02
2021,01,017631,052,11,02,1,140105,1,1,02,3,2,2,17,4,8,0,12,0,2,1,2,391.550262451172,337.633110795234,003725,02
2021,08,017632,013,11,01,1,140106,1,1,01,4,1,1,16,4,0,1,42,0,2,1,2,384.464630126953,363.622022305659,003963,00
2021,08,017632,084,12,01,1,140106,1,1,01,4,1,1,26,3,0,1,48,240,2,2,2,377.904418945313,347.601321974621,003963,00
2021,08,017632,084,12,01,1,140106,1,1,01,4,2,1,35,4,0,1,48,240,2,2,2,377.904418945313,347.601321974621,003963,00
2021,01,017633,008,11,02,1,140101,1,1,01,2,1,1,35,5,0,3,48,930,2,2,2,64.4019546508789,56.4734001018793,003581,01
2021,01,017633,041,11,01,1,140101,1,1,01,2,1,2,38,6,2,0,12,0,2,1,2,89.5335083007813,76.240455357996,003581,01
2021,10,017634,117,11,01,1,140101,1,1,01,4,1,2,71,4,1,0,60,0,2,1,2,76.5939712524414,76.6683883940891,003379,00
2021,10,017634,132,11,01,1,140101,1,1,01,4,1,1,26,6,2,0,25,0,2,1,2,61.7223587036133,64.473881987096,003379,00
2021,10,017634,132,11,02,1,140101,1,1,02,4,1,2,47,6,1,10,30,0,2,1,2,79.8491439819336,83.8523376038848,003379,00
2021,03,017638,050,11,02,2,140101,1,1,02,3,1,2,13,4,1,0,14,0,2,1,2,511.662689208984,422.420015070978,003424,02
2021,04,017639,004,11,01,1,140101,1,1,01,2,1,1,20,4,0,1,56,0,2,1,2,382.103485107422,381.426094965497,048394,00
2021,04,017639,004,11,02,2,140101,1,1,02,2,1,2,17,5,0,1,36,0,2,1,2,443.040069580078,435.680643916383,048394,00
2021,08,017641,040,11,01,1,140101,1,1,01,4,1,2,47,4,1,0,6,0,2,1,2,159.067993164063,260.700991480965,003369,00
2021,08,017641,090,11,01,1,140101,1,1,02,4,1,2,57,4,20,0,72,0,2,1,2,121.637550354004,204.967765947214,003369,00
2021,08,017641,090,11,01,1,140101,1,1,02,4,2,1,48,4,0,8,60,600,2,1,2,121.637550354004,204.967765947214,003369,00
2021,08,017641,103,11,04,1,140101,1,1,04,4,1,2,16,4,2,0,48,0,2,1,2,150.467102050781,253.645433624965,003369,00
2021,07,017642,023,11,01,1,140101,1,1,01,4,1,2,60,5,1,0,70,0,2,1,2,138.598449707031,139.15970628709,003487,00
2021,11,017643,063,11,02,1,140106,1,1,02,3,1,2,32,5,1,3,20,0,2,1,2,274.594848632813,260.246411945188,003894,02
2021,11,017643,090,11,01,1,140106,1,1,01,3,1,2,67,3,4,0,10,0,2,1,2,359.178558349609,339.614812479373,003894,02
2021,05,017645,019,11,01,1,140105,1,1,01,2,1,1,55,4,0,10,36,1000,2,2,2,402.329467773438,383.504667508143,003763,00
2021,05,017645,019,11,01,1,140105,1,1,01,2,2,1,19,4,0,10,38,900,2,1,2,402.329467773438,383.504667508143,003763,00
2021,07,017646,011,11,01,1,140105,1,1,01,2,1,1,25,3,0,6,8,260,1,2,2,396.047821044922,393.742619312273,003883,01
2021,07,017646,011,11,01,1,140105,1,1,01,2,2,1,55,3,0,6,8,260,2,1,2,396.047821044922,393.742619312273,003883,01
2021,07,017646,011,11,01,1,140105,1,1,01,2,3,1,30,3,0,3,8,260,2,2,2,396.047821044922,393.742619312273,003883,01
2021,07,017646,011,11,01,1,140105,1,1,01,2,4,1,35,3,0,3,8,260,2,2,2,396.047821044922,393.742619312273,003883,01
2021,07,017646,011,11,01,1,140105,1,1,01,2,5,2,41,4,0,6,4,0,2,1,2,396.047821044922,393.742619312273,003883,01
2021,07,017646,011,11,01,1,140105,1,1,01,2,6,2,13,4,0,6,2,0,2,1,2,396.047821044922,393.742619312273,003883,01
2021,07,017646,042,11,01,1,140105,1,1,01,2,1,1,8,3,0,1,6,0,2,1,2,354.577056884766,343.217336560277,003883,01
2021,07,017646,073,11,01,1,140105,1,1,01,2,1,2,32,3,0,11,36,0,2,1,2,577.473449707031,567.026644416974,003883,01
2021,03,017650,058,11,02,1,140105,1,1,02,1,1,1,21,4,0,8,40,350,2,2,2,187.230667114258,162.9728699795,003814,00
2021,03,017650,058,11,02,1,140105,1,1,02,1,2,1,26,4,0,8,40,350,2,2,2,187.230667114258,162.9728699795,003814,00
2021,11,017651,021,11,01,2,140101,1,1,01,4,1,2,14,4,2,2,84,0,2,1,2,368.943023681641,417.844118643402,003391,01
2021,11,017651,021,11,01,2,140101,1,1,01,4,2,1,10,3,1,0,10,0,2,1,2,368.943023681641,417.844118643402,003391,01
2021,11,017651,083,11,01,1,140101,1,1,01,4,1,1,25,4,1,0,35,0,2,1,2,332.530792236328,368.174055570735,003391,01
2021,03,017653,051,11,02,1,140106,1,1,02,2,1,1,35,4,2,0,48,2000,2,2,2,395.396240234375,330.497468804735,003969,02
2021,03,017653,051,11,02,1,140106,1,1,02,2,2,1,26,4,1,6,48,1200,2,2,2,395.396240234375,330.497468804735,003969,02
2021,03,017653,051,11,02,1,140106,1,1,02,2,3,1,24,4,1,0,48,1600,2,2,2,395.396240234375,330.497468804735,003969,02
2021,03,017653,065,11,01,2,140106,1,1,01,2,1,2,24,4,0,3,60,0,2,1,2,376.617767333984,318.674509049042,003969,02
2021,03,017653,065,11,04,1,140106,1,1,04,2,1,1,45,4,2,0,48,2000,2,2,2,469.654479980469,391.371847803784,003969,02
2021,03,017653,065,11,04,1,140106,1,1,04,2,2,1,16,4,0,2,48,1600,2,2,2,469.654479980469,391.371847803784,003969,02
2021,03,017653,065,11,04,1,140106,1,1,04,2,3,1,37,4,2,0,48,1200,2,2,2,469.654479980469,391.371847803784,003969,02
2021,05,017654,027,11,02,1,140101,1,1,02,1,1,1,18,6,1,2,28,0,2,1,2,187.324966430664,187.664894022683,003445,02
2021,05,017654,027,11,02,1,140101,1,1,02,1,2,1,15,4,1,2,28,0,2,1,2,187.324966430664,187.664894022683,003445,02
2021,05,017654,027,11,02,1,140101,1,1,02,1,3,2,12,4,1,2,28,0,2,1,2,187.324966430664,187.664894022683,003445,02
2021,04,017658,095,11,01,1,140101,1,1,01,4,1,1,29,4,5,0,50,2000,2,1,2,586.632629394531,552.283024670303,003332,00
2021,04,017658,095,11,01,1,140101,1,1,01,4,2,1,25,4,5,0,50,1800,2,1,2,586.632629394531,552.283024670303,003332,00
2021,04,017658,095,11,01,1,140101,1,1,01,4,3,1,23,4,3,0,50,1200,2,2,2,586.632629394531,552.283024670303,003332,00
2021,04,017658,095,11,01,1,140101,1,1,01,4,4,1,19,4,1,0,50,1000,2,2,2,586.632629394531,552.283024670303,003332,00
2021,04,017658,095,11,02,1,140101,1,1,02,4,1,1,30,4,5,0,21,0,2,1,2,508.216979980469,472.806529044045,003332,00
2021,07,017659,013,11,01,1,140105,1,1,03,1,1,2,53,4,5,0,18,433,2,1,2,280.136383056641,347.601321974621,003744,00
2021,07,017659,013,11,01,1,140105,1,1,03,1,2,2,29,4,0,5,18,433,2,1,2,280.136383056641,347.601321974621,003744,00
2021,07,017659,013,11,01,1,140105,1,1,03,1,3,2,32,4,0,5,18,433,2,1,2,280.136383056641,347.601321974621,003744,00
2021,07,017659,085,11,02,1,140105,1,1,02,1,1,2,61,3,0,2,4,0,2,1,2,323.716033935547,410.723096036644,003744,00
2021,07,017659,085,11,02,1,140105,1,1,02,1,2,2,12,4,0,2,3,0,2,1,2,323.716033935547,410.723096036644,003744,00
2021,07,017659,085,11,02,2,140105,1,1,02,1,1,2,61,3,0,2,2,0,2,1,2,323.716033935547,410.723096036644,003744,00
2021,07,017659,104,11,02,1,140105,1,1,02,1,1,2,26,4,0,2,36,0,2,1,2,255.156692504883,316.961832144036,003744,00
2021,07,017659,104,11,02,1,140105,1,1,02,1,2,2,38,4,0,2,10,600,2,2,2,255.156692504883,316.961832144036,003744,00
2021,07,017659,104,11,02,1,140105,1,1,02,1,3,2,23,4,0,2,60,600,2,2,2,255.156692504883,316.961832144036,003744,00
2021,07,017659,104,11,02,1,140105,1,1,02,1,4,2,38,4,0,2,60,600,2,2,2,255.156692504883,316.961832144036,003744,00
2021,02,017662,046,11,01,1,140301,1,3,01,2,1,2,58,4,8,0,12,0,2,2,2,303.811889648438,330.579806279769,002935,00
2021,02,017662,046,11,01,1,140301,1,3,01,2,2,1,30,4,0,1,32,600,2,2,2,303.811889648438,330.579806279769,002935,00
2021,02,017662,094,11,02,1,140301,1,3,02,2,1,1,17,4,0,1,10,0,2,2,2,274.540924072266,290.459877217214,002935,00
2021,02,017662,094,11,02,1,140301,1,3,02,2,2,2,32,4,16,0,40,0,2,2,2,274.540924072266,290.459877217214,002935,00
2021,07,017663,018,11,01,1,140301,1,3,01,2,1,2,20,4,1,3,49,0,2,1,2,245.859298706055,246.875568896061,002932,00
2021,07,017663,043,11,01,1,140301,1,3,01,2,1,1,50,4,5,0,48,1440,2,2,2,241.664154052734,235.998561273531,002932,00
2021,07,017663,043,11,01,1,140301,1,3,01,2,2,1,29,5,5,0,48,1440,2,2,2,241.664154052734,235.998561273531,002932,00
2021,11,017665,063,11,02,1,140116,1,5,02,1,1,1,62,6,1,7,35,0,2,1,2,255.066314697266,233.021609458985,004186,00
2021,11,017665,080,11,01,1,140116,1,5,01,1,1,2,43,4,10,0,48,0,2,1,2,255.066314697266,233.021609458985,004186,00
2021,11,017665,114,11,01,2,140116,1,5,01,1,1,1,30,4,1,6,9,0,2,1,2,276.17041015625,257.732287599278,004186,00
2021,11,017665,114,11,02,1,140116,1,5,02,1,1,2,53,4,0,5,48,336,2,1,2,421.617950439453,395.950586398273,004186,00
2021,11,017665,114,11,02,1,140116,1,5,02,1,2,2,33,4,1,6,35,200,2,1,2,421.617950439453,395.950586398273,004186,00
2021,11,017665,114,11,02,1,140116,1,5,02,1,3,1,23,6,1,6,56,364,2,2,2,421.617950439453,395.950586398273,004186,00
2021,11,017665,133,11,02,1,140116,1,5,02,1,1,1,34,6,0,10,4,0,2,1,2,365.259948730469,338.971168885156,004186,00
2021,10,017671,055,11,01,2,140113,1,5,01,1,1,2,40,6,2,0,40,1500,2,2,2,338.703063964844,316.847886698035,004122,01
2021,10,017671,055,11,01,2,140113,1,5,01,1,2,2,32,5,1,7,35,1000,2,2,2,338.703063964844,316.847886698035,004122,01
2021,10,017671,055,11,01,2,140113,1,5,01,1,3,2,30,5,1,0,40,1000,2,2,2,338.703063964844,316.847886698035,004122,01
2021,10,017671,094,11,03,1,140113,1,5,03,1,1,2,32,6,1,0,48,1600,2,2,2,388.590637207031,365.767241321041,004122,01
2021,10,017671,094,11,03,1,140113,1,5,03,1,2,2,26,6,0,8,48,1600,2,2,2,388.590637207031,365.767241321041,004122,01
2021,10,017671,094,11,03,1,140113,1,5,03,1,3,2,18,6,0,4,25,300,2,2,2,388.590637207031,365.767241321041,004122,01
2021,02,017672,004,11,02,1,140308,1,5,02,4,1,2,14,4,0,3,19,0,2,1,2,259.538909912109,230.224614806426,003120,00
2021,02,017672,004,11,02,1,140308,1,5,02,4,2,1,22,5,0,3,35,0,2,1,2,259.538909912109,230.224614806426,003120,00
2021,11,017673,104,11,02,1,140114,1,5,02,3,1,2,18,4,0,6,8,0,2,1,2,377.201904296875,379.520510448467,004060,00
2021,11,017673,104,11,02,1,140114,1,5,02,3,2,1,16,4,0,6,24,0,2,1,2,377.201904296875,379.520510448467,004060,00
2021,11,017673,104,11,02,1,140114,1,5,02,3,3,1,12,4,0,6,24,0,2,1,2,377.201904296875,379.520510448467,004060,00
2021,02,017674,004,11,02,1,140117,1,5,02,3,1,1,74,1,0,1,42,0,2,1,2,405.497802734375,328.855069834171,004299,00
2021,02,017674,048,11,02,2,140117,1,5,02,3,1,1,15,3,0,3,3,0,2,1,2,398.326843261719,321.261572198412,004299,00
2021,08,017675,022,11,02,1,140312,1,5,02,3,1,2,15,4,1,0,14,0,2,1,2,431.917327880859,427.173968934973,003009,02
2021,08,017675,052,11,01,1,140312,1,5,01,3,1,1,14,4,2,0,24,0,2,1,2,532.237182617188,523.802157664459,003009,02
2021,03,017677,018,11,01,2,140113,1,5,01,2,1,2,36,4,0,8,24,0,2,1,2,398.145690917969,327.538924136699,048405,00
2021,03,017677,084,11,01,1,140113,1,5,01,2,1,1,27,6,0,7,28,0,2,2,2,376.617736816406,318.674478258642,048405,00
2021,06,017678,022,11,01,1,140301,1,3,01,1,1,1,17,4,5,0,2,0,2,1,2,268.627227783203,269.0333798053,002883,01
2021,06,017678,022,11,01,2,140301,1,3,01,1,1,2,41,5,1,3,10,0,2,1,2,268.627227783203,269.0333798053,002883,01
2021,10,017679,014,11,01,1,140301,1,3,01,1,1,2,47,4,2,0,12,0,2,1,2,407.9794921875,391.388878661516,002863,02
2021,10,017679,014,11,01,1,140301,1,3,01,1,2,1,22,5,2,0,16,0,2,1,2,407.9794921875,391.388878661516,002863,02
2021,10,017679,014,11,01,1,140301,1,3,01,1,3,2,20,6,2,0,14,0,2,1,2,407.9794921875,391.388878661516,002863,02
2021,10,017679,014,11,02,1,140301,1,3,02,1,1,2,20,6,1,0,12,0,2,1,2,385.919830322266,380.796410785178,002863,02
2021,02,017680,055,11,01,1,140201,1,4,01,3,1,1,25,4,0,1,14,200,2,1,2,394.141998291016,391.371847803784,003255,00
2021,08,017681,149,11,07,1,140113,1,5,07,2,1,1,34,4,2,0,48,400,2,1,2,279.258850097656,278.854117112752,004132,00
2021,03,017682,027,22,01,1,140118,1,4,01,4,1,2,28,4,0,2,48,0,2,1,2,560.473022460938,455.926375179759,004357,02
2021,03,017682,027,22,01,2,140118,1,4,01,4,1,2,28,4,0,2,8,0,2,1,2,560.473022460938,455.926375179759,004357,02
2021,03,017682,069,11,01,1,140118,1,4,01,4,1,1,20,4,0,1,24,800,2,2,2,313.478363037109,257.581095540608,004357,02
2021,03,017682,069,11,01,1,140118,1,4,01,4,2,1,40,4,0,2,24,900,2,2,2,313.478363037109,257.581095540608,004357,02
2021,08,017688,186,11,02,1,140201,1,4,02,3,1,2,23,4,0,1,18,0,2,1,2,216.26774597168,366.208173270429,003230,00
2021,04,017689,027,11,01,1,140112,1,4,01,1,1,1,26,4,2,0,48,1200,2,2,2,268.060546875,303.923564139418,004110,01
2021,04,017689,100,11,02,1,140112,1,4,02,1,1,1,42,4,3,0,48,0,2,1,2,357.625427246094,413.811690302586,004110,01
2021,06,017692,021,11,01,1,140102,1,5,01,3,1,2,19,5,0,1,14,0,2,1,2,364.941650390625,357.543823730818,004229,01
2021,06,017692,072,11,02,1,140102,1,5,02,3,1,2,37,4,1,0,35,560,2,2,2,369.361877441406,375.857926259842,004229,01
2021,06,017692,072,11,02,1,140102,1,5,02,3,2,1,16,4,5,0,16,0,2,1,2,369.361877441406,375.857926259842,004229,01
2021,09,017695,004,11,01,1,140108,1,4,01,2,1,2,30,6,5,0,54,0,2,1,2,339.136688232422,308.174305278045,004020,00
2021,09,017695,024,11,02,1,140108,1,4,02,2,1,1,71,4,0,1,3,0,2,1,2,373.807250976563,348.911125537384,004020,00
2021,09,017695,024,11,02,2,140108,1,4,02,2,1,1,71,4,0,2,10,0,2,1,2,373.807250976563,348.911125537384,004020,00
2021,09,017695,065,11,06,1,140108,1,4,06,2,1,2,22,4,1,0,30,0,2,1,2,384.464630126953,363.622022305659,004020,00
2021,09,017695,065,11,06,1,140108,1,4,06,2,2,2,18,4,1,0,30,0,2,1,2,384.464630126953,363.622022305659,004020,00
2021,09,017695,065,11,06,1,140108,1,4,06,2,3,2,10,3,0,4,8,0,2,1,2,384.464630126953,363.622022305659,004020,00
2021,09,017695,065,11,06,1,140108,1,4,06,2,4,2,12,4,0,3,6,0,2,1,2,384.464630126953,363.622022305659,004020,00
2021,08,017713,083,11,01,1,140307,1,5,01,2,1,2,78,1,1,0,24,0,2,1,2,238.918930053711,228.639206528866,003089,00
2021,01,017715,008,11,01,1,140104,1,5,01,3,1,1,19,5,0,4,16,0,2,1,2,249.640899658203,217.297160010078,003986,00
2021,01,017715,091,11,01,1,140104,1,5,01,3,1,2,33,5,0,6,44,1200,1,2,2,201.809600830078,175.595171564549,003986,00
2021,05,017717,060,11,01,1,140108,1,4,01,3,1,1,31,4,0,4,21,0,2,2,2,360.200958251953,334.293124707917,004014,00
2021,05,017717,082,11,02,2,140108,1,4,02,3,1,2,35,4,0,1,3,0,2,1,2,343.7412109375,325.145738433592,004014,00
2021,05,017717,148,11,01,1,140108,1,4,01,3,1,1,27,4,0,7,18,0,2,1,2,471.266143798828,441.948352236984,004014,00
2021,05,017717,148,11,02,1,140108,1,4,02,3,1,2,19,4,2,0,30,0,2,1,2,384.259185791016,359.492250397501,004014,00
2021,08,017718,102,11,01,1,140108,1,4,01,1,1,2,23,4,0,5,14,210,2,1,2,386.601654052734,379.794652175511,004039,02
2021,08,017718,102,11,01,1,140108,1,4,01,1,2,2,25,4,0,5,22,210,2,2,2,386.601654052734,379.794652175511,004039,02
2021,06,017719,016,11,02,1,140102,1,5,02,4,1,2,25,6,2,0,20,0,2,1,2,304.901611328125,354.752944243021,004250,00
2021,05,017721,003,11,01,1,140112,1,4,01,2,1,1,34,5,0,3,30,0,2,1,2,369.361877441406,375.857926259842,048358,00
2021,05,017721,007,11,02,1,140112,1,4,02,2,1,1,17,4,0,2,12,0,2,1,2,416.710083007813,413.811690302586,048358,00
