"ano","ubigeo","conglome","vivienda","hogar","codperso","dominio","estrato","sexo","p208a","estciv","lengua","ultani","razest","trabsp","catocu","tipcon","otrtra","interh","id_individuo","edad"
"2022","200114","019388","437","11","02","1","7","2","25","1","4","4",NA,"1","4","2","2","0","200114_019388_437_11_02",25
"2022","200114","019388","440","11","03","1","7","2","25","6","4","3",NA,"2",NA,NA,NA,"0","200114_019388_440_11_03",25
"2022","200114","019388","440","11","04","1","7","1","23","6","4","3","5","1","4","2","2","0","200114_019388_440_11_04",23
NA,"200301","019436","030","11","04","4","7","2","21","1",NA,NA,NA,NA,NA,NA,NA,NA,"200301_019436_030_11_04",21
"2022","200301","019436","032","11","03","4","7","2","18","6","4","6","10","1","5","7","2","0","200301_019436_032_11_03",18
"2022","210101","019438","024","11","03","6","2","2","20","6","4","6","3","2","5","7","2","1","210101_019438_024_11_03",20
"2022","210101","019438","024","11","04","6","2","2","18","6","4","6","2","1","5","7","2","1","210101_019438_024_11_04",18
"2022","210101","019438","071","11","03","6","2","1","20","6","4","9",NA,"1","3","5","2","1","210101_019438_071_11_03",20
"2022","210101","019441","043","11","01","6","2","1","25","6","2","9",NA,"1","2",NA,"1","0","210101_019441_043_11_01",25
"2022","210101","019441","099","11","02","6","2","1","27","6","4","10",NA,"1","3",NA,"2","0","210101_019441_099_11_02",27
"2022","210109","019477","138","11","03","6","5","2","27","6","1","8",NA,"1","3","7","2","0","210109_019477_138_11_03",27
"2022","211101","019485","007","11","03","6","2","2","21","6","4","9","2","1","3","7","2","1","211101_019485_007_11_03",21
"2022","211101","019485","106","11","02","6","2","2","28","6","1","9",NA,"1","5","7","2","0","211101_019485_106_11_02",28
"2022","211101","019485","106","11","03","6","2","1","26","6","1","9",NA,"1","5","7","2","0","211101_019485_106_11_03",26
"2022","211101","019485","106","11","04","6","2","2","18","6","4","6","1","2",NA,NA,NA,"0","211101_019485_106_11_04",18
"2022","210501","019526","049","11","03","6","5","1","25","6","4","10",NA,"2",NA,NA,NA,"1","210501_019526_049_11_03",25
"2022","210501","019526","049","11","04","6","5","1","22","6","4","9",NA,"1","3","7","2","1","210501_019526_049_11_04",22
"2022","210501","019526","049","11","05","6","5","2","19","6","4","6","3","1","5","7","2","1","210501_019526_049_11_05",19
"2022","210501","019526","067","11","02","6","5","2","24","6","4","9",NA,"2","3","4","2","1","210501_019526_067_11_02",24
"2022","211105","019535","037","11","03","6","2","1","25","6","4","9",NA,"1","4","7","2","0","211105_019535_037_11_03",25
"2022","211105","019535","037","11","04","6","2","2","18","6","4","6","3","1","4","7","2","0","211105_019535_037_11_04",18
"2022","210608","019589","194","11","03","6","7","1","19","6","4","9","6","1","4","7","2","1","210608_019589_194_11_03",19
"2022","210608","019589","195","11","03","6","7","1","18","6","2","7","6","1","5","7","1","0","210608_019589_195_11_03",18
"2022","211105","019595","197","11","03","6","7","2","20","6","4","6",NA,"2",NA,NA,NA,"1","211105_019595_197_11_03",20
"2022","210505","019610","091","11","03","6","7","2","20","6","2","6","2","2","2",NA,"2","0","210505_019610_091_11_03",20
"2022","210708","019612","019","11","03","6","8","1","21","6","1","7","6","1","2",NA,"2","1","210708_019612_019_11_03",21
"2022","210708","019612","019","11","04","6","8","2","18","6","4","6","3","2","5","7","2","1","210708_019612_019_11_04",18
"2022","210708","019612","067","11","03","6","8","1","19","6","4","6","1","2","5","7","2","0","210708_019612_067_11_03",19
"2022","220101","019625","017","11","02","7","3","1","26","6","4","6",NA,"1","2",NA,"2","1","220101_019625_017_11_02",26
"2022","220101","019625","028","11","03","7","3","2","19","6","4","9","6","2",NA,NA,NA,"1","220101_019625_028_11_03",19
NA,"220101","019625","083","11","05","7","3","2","23","6",NA,NA,NA,NA,NA,NA,NA,NA,"220101_019625_083_11_05",23
"2022","220101","019628","044","11","01","7","3","1","27","1","4","4",NA,"1","2",NA,"2","0","220101_019628_044_11_01",27
"2022","220101","019628","044","11","02","7","3","2","29","1","4","3",NA,"1","5","7","2","0","220101_019628_044_11_02",29
"2022","220101","019629","025","11","01","7","3","1","28","1","4","6",NA,"1","4","7","2","0","220101_019629_025_11_01",28
"2022","220101","019629","038","11","04","7","3","2","28","6","4","12",NA,"1","5","7","1","0","220101_019629_038_11_04",28
"2022","220101","019629","056","11","03","7","3","1","21","6","4","10","3","2",NA,NA,NA,"1","220101_019629_056_11_03",21
"2022","220101","019629","071","11","03","7","3","1","24","6","4","10","2","1","4","7","2","1","220101_019629_071_11_03",24
"2022","220101","019629","071","11","04","7","3","2","29","6","4","7",NA,"1","2",NA,"2","1","220101_019629_071_11_04",29
"2022","220101","019629","086","11","01","7","3","2","24","1","4","6","2","1","4","7","2","1","220101_019629_086_11_01",24
"2022","220101","019629","086","11","02","7","3","1","27","1","4","6",NA,"1","2",NA,"1","1","220101_019629_086_11_02",27
"2022","220101","019629","101","11","02","7","3","2","27","2","4","8",NA,"1","3","2","2","1","220101_019629_101_11_02",27
"2022","220101","019629","131","11","03","7","3","1","23","6","4","6","2","1","5","7","2","0","220101_019629_131_11_03",23
"2022","220510","019682","050","11","04","7","5","2","20","6","4","9","6","2",NA,NA,NA,"1","220510_019682_050_11_04",20
"2022","220101","019689","043","11","02","7","7","2","29","2","4","5",NA,"1","5","7","2","1","220101_019689_043_11_02",29
"2022","220101","019689","190","11","03","7","7","1","29","6","4","4",NA,"1","5","7","2","1","220101_019689_190_11_03",29
"2022","220101","019689","190","11","04","7","7","2","18","1","4","6","10","1","5","7","2","1","220101_019689_190_11_04",18
"2022","220101","019689","190","11","05","7","7","1","29","1","4","6",NA,"1","5","7","2","1","220101_019689_190_11_05",29
"2022","220301","019709","074","11","03","7","8","1","18","6","4","6","2","1","5","7","2","0","220301_019709_074_11_03",18
"2022","220301","019709","081","11","01","7","8","1","29","1","4","4",NA,"1","2",NA,"2","0","220301_019709_081_11_01",29
"2022","220301","019709","081","11","02","7","8","2","26","1","4","6",NA,"1","3","2","2","0","220301_019709_081_11_02",26
"2022","220101","019711","118","11","02","7","7","2","28","1","4","4",NA,"1","5","7","2","0","220101_019711_118_11_02",28
"2022","220101","019711","119","11","03","7","7","2","20","6","4","8","3","2","3","4","1","1","220101_019711_119_11_03",20
"2022","220101","019711","284","11","03","7","7","1","18","6","4","5","9","1","4","7","1","0","220101_019711_284_11_03",18
"2022","220909","019722","006","11","02","7","2","1","24","6","4","5","2","1","4","7","1","1","220909_019722_006_11_02",24
"2022","220909","019722","024","11","02","7","2","2","20","6","4","7",NA,"2",NA,NA,NA,"0","220909_019722_024_11_02",20
"2022","220909","019722","042","11","03","7","2","1","28","6","4","10",NA,"1","3","2","2","1","220909_019722_042_11_03",28
"2022","220909","019722","095","11","02","7","2","2","26","1","4","6",NA,"1","3","7","2","1","220909_019722_095_11_02",26
"2022","220909","019726","028","11","03","7","2","2","26","6","4","10",NA,"1","2",NA,"1","1","220909_019726_028_11_03",26
"2022","220909","019726","043","11","02","7","2","2","29","6","4","10",NA,"2","3","2","2","1","220909_019726_043_11_02",29
"2022","220909","019726","059","11","03","7","2","1","19","6","4","6","6","1","3","7","2","1","220909_019726_059_11_03",19
"2022","220909","019726","092","11","04","7","2","1","25","6","4","10",NA,"2",NA,NA,NA,"1","220909_019726_092_11_04",25
"2022","220909","019726","155","11","03","7","2","2","23","5","4","9","6","1","2",NA,"2","1","220909_019726_155_11_03",23
"2022","220601","019791","004","11","02","7","4","2","22","6","4","6","2","2","3","7","2","0","220601_019791_004_11_02",22
"2022","220601","019791","028","11","02","7","4","2","27","1","4","3",NA,"2",NA,NA,NA,"0","220601_019791_028_11_02",27
"2022","220601","019791","075","11","02","7","4","1","20","6","4","5","2","1","2",NA,"2","1","220601_019791_075_11_02",20
"2022","220601","019791","075","11","03","7","4","1","18","6","4","5","2","1","2",NA,"2","1","220601_019791_075_11_03",18
"2022","220603","019799","312","11","02","7","7","2","27","1","4","4",NA,"1","5","7","2","0","220603_019799_312_11_02",27
NA,"220603","019799","313","11","08","7","7","2","22","1",NA,NA,NA,NA,NA,NA,NA,NA,"220603_019799_313_11_08",22
"2022","220603","019799","314","11","02","7","7","1","25","1","4","3",NA,"1","2",NA,"2","0","220603_019799_314_11_02",25
"2022","220603","019799","314","11","03","7","7","1","21","6","4","3","2","2",NA,NA,NA,"0","220603_019799_314_11_03",21
"2022","220702","019801","004","11","05","7","6","1","22","6","4","9","1","1","5","7","2","1","220702_019801_004_11_05",22
"2022","220702","019801","070","11","03","7","6","1","21","6","4","6","2","1","4","7","2","1","220702_019801_070_11_03",21
"2022","220702","019801","070","11","04","7","6","2","20","6","4","7",NA,"1","5","7","2","1","220702_019801_070_11_04",20
"2022","220702","019801","070","11","05","7","6","2","18","6","4","7",NA,"1","5","7","2","1","220702_019801_070_11_05",18
NA,"220702","019801","070","11","09","7","6","2","27","2",NA,NA,NA,NA,NA,NA,NA,NA,"220702_019801_070_11_09",27
"2022","230108","019835","052","11","02","3","2","1","22","6","4","9",NA,"2",NA,NA,NA,"1","230108_019835_052_11_02",22
"2022","230108","019835","052","11","03","3","2","2","18","6","4","6","3","2",NA,NA,NA,"1","230108_019835_052_11_03",18
"2022","230108","019835","072","11","03","3","2","1","28","6","4","6",NA,"1","6","7","2","0","230108_019835_072_11_03",28
"2022","230108","019835","091","11","03","3","2","1","25","6","4","6",NA,"1","2",NA,"2","1","230108_019835_091_11_03",25
"2022","230101","019851","035","11","01","3","2","1","28","6","4","6",NA,"1","3","7","2","0","230101_019851_035_11_01",28
"2022","230101","019851","057","11","03","3","2","2","26","6","4","10",NA,"2","3","7","2","1","230101_019851_057_11_03",26
"2022","230110","019860","019","11","03","3","2","1","25","6","4","6",NA,"1","4","7","2","1","230110_019860_019_11_03",25
"2022","230110","019860","068","11","03","3","2","2","25","6","4","10",NA,"1","3","2","2","1","230110_019860_068_11_03",25
"2022","230110","019860","084","11","03","3","2","1","22","6","4","6","2","1","4","7","2","1","230110_019860_084_11_03",22
"2022","230110","019860","084","11","04","3","2","1","18","6",NA,NA,NA,"9",NA,NA,NA,"1","230110_019860_084_11_04",18
"2022","230110","019860","084","11","06","3","2","2","23","1","4","6","5","2",NA,NA,NA,"1","230110_019860_084_11_06",23
"2022","230110","019860","084","11","07","3","2","1","21","1","4","6","11","2",NA,NA,NA,"1","230110_019860_084_11_07",21
"2022","230110","019860","084","11","09","3","2","2","20","2","4","7","1","2",NA,NA,NA,"1","230110_019860_084_11_09",20
"2022","230110","019860","084","11","10","3","2","1","29","2","4","6",NA,"2",NA,NA,NA,"1","230110_019860_084_11_10",29
"2022","230101","019879","003","11","02","3","2","1","23","6","4","7","10","2",NA,NA,NA,"1","230101_019879_003_11_02",23
"2022","230101","019879","003","11","03","3","2","2","24","5","4","8","2","1","1",NA,"2","1","230101_019879_003_11_03",24
"2022","230101","019879","003","11","06","3","2","1","21","6","4","9","6","2",NA,NA,NA,"1","230101_019879_003_11_06",21
"2022","230101","019879","019","11","01","3","2","1","26","6","4","10",NA,"2",NA,NA,NA,"1","230101_019879_019_11_01",26
"2022","230101","019879","050","11","02","3","2","1","28","6","4","10",NA,"2",NA,NA,NA,"1","230101_019879_050_11_02",28
"2022","230101","019879","113","11","02","3","2","2","19","6","4","9","6","2",NA,NA,NA,"1","230101_019879_113_11_02",19
"2022","230101","019879","129","11","02","3","2","2","21","6","4","9","6","2",NA,NA,NA,"1","230101_019879_129_11_02",21
"2022","230110","019881","029","11","02","3","2","1","28","6","4","10",NA,"1","3","2","2","1","230110_019881_029_11_02",28
"2022","230110","019881","093","11","02","3","2","2","18","6","4","6","3","2",NA,NA,NA,"1","230110_019881_093_11_02",18
"2022","230110","019881","156","11","02","3","2","1","18","6","4","9","6","2",NA,NA,NA,"1","230110_019881_156_11_02",18
"2022","230101","019920","071","11","02","3","2","2","26","6","4","9",NA,"1","6","7","2","1","230101_019920_071_11_02",26
"2022","230101","019920","071","11","03","3","2","1","21","6","4","6","2","1","3","7","2","1","230101_019920_071_11_03",21
"2022","230110","019941","015","11","03","3","2","1","20","6","4","6","8","2",NA,NA,NA,"1","230110_019941_015_11_03",20
"2022","230110","019941","015","11","05","3","2","2","28","5","4","6",NA,"2",NA,NA,NA,"1","230110_019941_015_11_05",28
"2022","230110","019941","028","11","03","3","2","2","24","5","2","9","1","2",NA,NA,NA,"1","230110_019941_028_11_03",24
"2022","230101","019966","092","11","03","3","2","2","18","6","4","6",NA,"2",NA,NA,NA,"1","230101_019966_092_11_03",18
"2022","230109","019987","052","11","03","3","5","2","19","6","4","9","6","2",NA,NA,NA,"1","230109_019987_052_11_03",19
"2022","230109","019987","082","11","02","3","5","2","27","2","4","10",NA,"1","2",NA,"2","1","230109_019987_082_11_02",27
"2022","230401","020005","078","11","02","6","5","1","18","6","4","6","3","2",NA,NA,NA,"0","230401_020005_078_11_02",18
"2022","230401","020005","096","11","02","6","5","2","20","6","4","7","6","2",NA,NA,NA,"0","230401_020005_096_11_02",20
"2022","230106","020022","181","11","03","3","7","1","24","6","4","9",NA,"1","3","7","2","1","230106_020022_181_11_03",24
"2022","230106","020022","186","11","03","3","7","1","18","6","4","6","2","2",NA,NA,NA,"1","230106_020022_186_11_03",18
"2022","230109","020029","078","11","03","3","7","1","29","6","4","10",NA,"1","5","7","2","1","230109_020029_078_11_03",29
"2022","230109","020029","078","11","04","3","7","1","19","6","4","6","3","1","5","7","2","1","230109_020029_078_11_04",19
"2022","230203","020033","039","11","02","6","6","1","19","6","4","6","3","1","5","7","2","1","230203_020033_039_11_02",19
"2022","230203","020033","101","11","01","6","6","1","27","1","4","6",NA,"1","2",NA,"2","0","230203_020033_101_11_01",27
"2022","230203","020033","101","11","02","6","6","2","25","1","4","9",NA,"1","5","7","2","0","230203_020033_101_11_02",25
"2022","240101","020052","049","11","02","1","3","1","21","6","4","6","1","2",NA,NA,NA,"1","240101_020052_049_11_02",21
"2022","240101","020052","049","11","04","1","3","2","18","5","4","6","1","2",NA,NA,NA,"1","240101_020052_049_11_04",18
"2022","240101","020052","080","11","03","1","3","1","18","6","4","6","2","1","2",NA,"2","0","240101_020052_080_11_03",18
"2022","240101","020052","096","11","03","1","3","2","19","6","4","7","6","1","3","7","2","1","240101_020052_096_11_03",19
"2022","240101","020078","094","11","02","1","3","2","22","2","4","6","10","2",NA,NA,NA,"0","240101_020078_094_11_02",22
"2022","240101","020078","110","11","03","1","3","1","27","5","4","9",NA,"1","4","7","2","1","240101_020078_110_11_03",27
"2022","240101","020087","077","11","03","1","3","2","29","6","4","10",NA,"2",NA,NA,NA,"1","240101_020087_077_11_03",29
"2022","240101","020087","091","11","02","1","3","1","21","6","4","9","6","2",NA,NA,NA,"1","240101_020087_091_11_02",21
"2022","240101","020087","091","11","03","1","3","2","20","6","4","9","6","2",NA,NA,NA,"1","240101_020087_091_11_03",20
"2022","240101","020087","091","11","04","1","3","2","29","5","4","10",NA,"1","3","5","2","1","240101_020087_091_11_04",29
"2022","240101","020087","134","11","03","1","3","2","19","6","4","9","6","1","3","7","2","1","240101_020087_134_11_03",19
NA,"240101","020087","134","11","05","1","3","1","23","6",NA,NA,NA,NA,NA,NA,NA,NA,"240101_020087_134_11_05",23
"2022","240101","020099","067","11","03","1","3","2","22","6","4","10","3","2",NA,NA,NA,"1","240101_020099_067_11_03",22
"2022","240101","020099","110","11","03","1","3","2","18","6","4","6","1","1","2",NA,"2","1","240101_020099_110_11_03",18
"2022","240301","020105","109","11","02","1","4","1","20","6","4","6","9","1","3","7","2","0","240301_020105_109_11_02",20
"2022","240302","020115","016","11","02","1","5","1","18","6","4","7","6","2",NA,NA,NA,"0","240302_020115_016_11_02",18
"2022","240203","020149","049","11","03","1","5","2","28","6","4","7",NA,"1","3","2","1","1","240203_020149_049_11_03",28
"2022","240203","020149","073","11","02","1","5","1","18","6","4","6","3","2",NA,NA,NA,"0","240203_020149_073_11_02",18
