"ano","ubigeo","conglome","vivienda","hogar","codperso","dominio","estrato","sexo","p208a","estciv","lengua","ultani","razest","trabsp","catocu","tipcon","otrtra","interh","id_individuo","edad"
"2023","060101","005854","039","11","02","4","2","Mujer","20","6","4","6","3","Sí","2",NA,"No","Sí","060101_005854_039_11_02",20
"2023","060101","005854","048","11","01","4","2","Mujer","25","6","4","10",NA,"Sí","3","5","No","Sí","060101_005854_048_11_01",25
"2023","060101","005854","066","11","02","4","2","Mujer","19","6","4","6","3","Sí","5","7","No","Sí","060101_005854_066_11_02",19
"2023","060101","005854","076","11","03","4","2","Hombre","19","6","4","9","6","Sí","3","7","No","Sí","060101_005854_076_11_03",19
"2023","060101","005863","073","11","02","4","2","Hombre","23","6","4","9",NA,"Sí","2",NA,"No","Sí","060101_005863_073_11_02",23
"2023","060801","005885","052","11","03","7","3","Mujer","25","6","4","10",NA,"Sí","5","7","No","Sí","060801_005885_052_11_03",25
"2023","060801","005885","052","11","04","7","3","Hombre","21","6","4","6","1","No",NA,NA,NA,"Sí","060801_005885_052_11_04",21
"2023","060801","005885","071","11","03","7","3","Hombre","23","6","4","9","2","Sí","2",NA,"No","Sí","060801_005885_071_11_03",23
"2023","060801","005885","161","11","01","7","3","Hombre","29","1","4","6",NA,"Sí","4","7","No","Sí","060801_005885_161_11_01",29
"2023","060801","005885","161","11","02","7","3","Mujer","28","1","4","10",NA,"No",NA,NA,NA,"Sí","060801_005885_161_11_02",28
"2023","060614","005888","017","11","03","4","5","Hombre","21","6","4","6","1","Sí","4","5","Sí","Sí","060614_005888_017_11_03",21
"2023","060601","005892","078","11","03","4","5","Mujer","18","6","4","9",NA,"No",NA,NA,NA,"Sí","060601_005892_078_11_03",18
"2023","060601","005892","104","11","02","4","5","Mujer","19","6","4","6",NA,"No",NA,NA,NA,"Sí","060601_005892_104_11_02",19
"2023","060601","005892","198","11","01","4","5","Hombre","28","2","4","10",NA,"Sí","2",NA,"No","Sí","060601_005892_198_11_01",28
"2023","060601","005892","198","11","02","4","5","Mujer","28","2","4","6",NA,"Sí","2",NA,"Sí","Sí","060601_005892_198_11_02",28
"2023","060401","005893","044","11","03","4","5","Hombre","18","6","4","6","3","No",NA,NA,NA,"Sí","060401_005893_044_11_03",18
"2023","060401","005893","078","11","03","4","5","Hombre","22","6","4","9",NA,"No",NA,NA,NA,"Sí","060401_005893_078_11_03",22
"2023","060904","005908","019","11","03","7","7","Mujer","18","6","4","6","3","No",NA,NA,NA,"Sí","060904_005908_019_11_03",18
"2023","060801","005924","120","11","05","7","7","Mujer","26","6","4","8",NA,"Sí","2",NA,"No","Sí","060801_005924_120_11_05",26
"2023","060411","005944","136","11","03","4","7","Mujer","18","6","4","7","6","Sí","5","7","No","Sí","060411_005944_136_11_03",18
"2023","060401","005949","090","11","03","4","8","Mujer","21","6","4","6",NA,"Sí","5","7","No","Sí","060401_005949_090_11_03",21
"2023","060401","005949","092","11","03","4","8","Mujer","22","6","4","6",NA,"No",NA,NA,NA,"Sí","060401_005949_092_11_03",22
NA,"060304","005963","101","11","05","4","7","Hombre","20","6",NA,NA,NA,NA,NA,NA,NA,NA,"060304_005963_101_11_05",20
NA,"060111","005998","021","11","03","4","7","Mujer","22","1",NA,NA,NA,NA,NA,NA,NA,NA,"060111_005998_021_11_03",22
"2023","060106","005999","045","11","02","4","8","Mujer","23","5","4","5","5","Sí","3","7","Sí","Sí","060106_005999_045_11_02",23
"2023","060106","005999","045","11","06","4","8","Hombre","20","1","4","6","5","Sí","4","7","No","Sí","060106_005999_045_11_06",20
"2023","061004","006011","016","11","03","4","6","Hombre","29","6","4","4",NA,"Sí","4","7","Sí","Sí","061004_006011_016_11_03",29
"2023","061004","006011","016","11","04","4","6","Mujer","21","6","4","7","6","No",NA,NA,NA,"Sí","061004_006011_016_11_04",21
"2023","061004","006011","016","11","05","4","6","Mujer","19","6","4","7","6","Sí","5","7","Sí","Sí","061004_006011_016_11_05",19
"2023","061002","006014","101","11","03","4","7","Mujer","19","6","4","6",NA,"Sí","3","7","No","Sí","061002_006014_101_11_03",19
"2023","061002","006014","102","11","03","4","7","Hombre","24","6","4","5","2","Sí","5","7","No","Sí","061002_006014_102_11_03",24
"2023","061002","006014","102","11","04","4","7","Hombre","18","6","4","4","2","Sí","5","7","No","Sí","061002_006014_102_11_04",18
NA,"061002","006014","105","11","03","4","7","Hombre","26","5",NA,NA,NA,NA,NA,NA,NA,NA,"061002_006014_105_11_03",26
"2023","061002","006014","268","11","02","4","7","Mujer","20","6","4","7",NA,"No",NA,NA,NA,"Sí","061002_006014_268_11_02",20
"2023","070106","006033","014","11","02","8","1","Mujer","23","6","4","6",NA,"Sí","3","2","No","Sí","070106_006033_014_11_02",23
"2023","070106","006033","053","12","02","8","1","Mujer","25","6","4","9",NA,"Sí","3","2","No","Sí","070106_006033_053_12_02",25
"2023","070106","006033","053","12","03","8","1","Mujer","22","6","4","9",NA,"No",NA,NA,NA,"Sí","070106_006033_053_12_03",22
"2023","070106","006033","064","11","03","8","1","Hombre","21","6","4","9",NA,"Sí","2",NA,"No","Sí","070106_006033_064_11_03",21
"2023","070106","006033","064","11","06","8","1","Hombre","25","6","4","9",NA,"No",NA,NA,NA,"Sí","070106_006033_064_11_06",25
"2023","070106","006033","078","11","02","8","1","Hombre","23","6","4","5","9","Sí","4","7","No","Sí","070106_006033_078_11_02",23
"2023","070106","006033","078","11","03","8","1","Mujer","22","6","4","9",NA,"Sí","6","7","No","Sí","070106_006033_078_11_03",22
"2023","070106","006033","078","11","04","8","1","Hombre","21","6","4","7",NA,"No","4","4","Sí","Sí","070106_006033_078_11_04",21
"2023","070106","006033","093","11","02","8","1","Mujer","20","6","4","9",NA,"No","2",NA,"No","Sí","070106_006033_093_11_02",20
"2023","070106","006068","003","11","01","8","1","Mujer","26","1","4","9",NA,"No",NA,NA,NA,"Sí","070106_006068_003_11_01",26
"2023","070106","006068","003","11","02","8","1","Hombre","25","1","1","7",NA,"Sí","4","7","No","Sí","070106_006068_003_11_02",25
"2023","070106","006068","016","11","02","8","1","Hombre","20","6","4","6","3","No",NA,NA,NA,"Sí","070106_006068_016_11_02",20
"2023","070106","006068","041","11","02","8","1","Mujer","25","6","4","7",NA,"Sí","2",NA,"No","Sí","070106_006068_041_11_02",25
"2023","070106","006068","041","11","03","8","1","Hombre","22","6","4","6","2","Sí","4","7","No","Sí","070106_006068_041_11_03",22
"2023","070106","006068","041","11","04","8","1","Hombre","22","6","4","9",NA,"Sí","4","7","No","Sí","070106_006068_041_11_04",22
"2023","070106","006068","054","22","01","8","1","Mujer","27","1","4","6",NA,"Sí","3","7","No","Sí","070106_006068_054_22_01",27
"2023","070106","006068","054","22","02","8","1","Hombre","28","1","1","7",NA,"Sí","2",NA,"No","Sí","070106_006068_054_22_02",28
"2023","070106","006068","080","11","02","8","1","Mujer","21","6","4","6","1","No",NA,NA,NA,"Sí","070106_006068_080_11_02",21
"2023","070106","006069","021","12","02","8","1","Mujer","22","6","4","10","1","No",NA,NA,NA,"Sí","070106_006069_021_12_02",22
"2023","070106","006069","021","22","02","8","1","Mujer","29","2","4","5",NA,"Sí","4","7","No","Sí","070106_006069_021_22_02",29
"2023","070106","006069","061","22","01","8","1","Mujer","28","5","4","6",NA,"Sí","2",NA,"No","Sí","070106_006069_061_22_01",28
"2023","070106","006069","074","11","02","8","1","Hombre","18","6","4","6","3","No",NA,NA,NA,"Sí","070106_006069_074_11_02",18
"2023","070106","006069","090","11","04","8","1","Mujer","26","1","4","9",NA,"No",NA,NA,NA,"Sí","070106_006069_090_11_04",26
"2023","070106","006069","101","11","02","8","1","Mujer","19","6","4","6","3","No","5","7","No","Sí","070106_006069_101_11_02",19
"2023","070106","006079","018","11","03","8","1","Mujer","21","6","4","8","2","Sí","3","2","No","Sí","070106_006079_018_11_03",21
"2023","070106","006079","040","11","02","8","1","Mujer","18","6","4","6","1","No",NA,NA,NA,"Sí","070106_006079_040_11_02",18
"2023","070103","006083","017","11","03","8","1","Mujer","25","6","4","9",NA,"No",NA,NA,NA,"Sí","070103_006083_017_11_03",25
"2023","070103","006083","072","11","02","8","1","Hombre","24","6","4","9",NA,"No",NA,NA,NA,"Sí","070103_006083_072_11_02",24
"2023","070102","006092","078","11","03","8","1","Mujer","18","6","4","6","1","No",NA,NA,NA,"Sí","070102_006092_078_11_03",18
"2023","070102","006092","123","11","02","8","1","Mujer","29","1","4","8",NA,"Sí","3","2","No","Sí","070102_006092_123_11_02",29
"2023","070102","006092","123","11","05","8","1","Mujer","25","1","4","10",NA,"Sí","6","7","No","Sí","070102_006092_123_11_05",25
"2023","070102","006092","123","11","06","8","1","Hombre","26","1","4","8",NA,"Sí","3","7","No","Sí","070102_006092_123_11_06",26
"2023","070102","006092","232","11","03","8","1","Mujer","28","6","4","10",NA,"Sí","3","2","No","Sí","070102_006092_232_11_03",28
"2023","070102","006100","140","11","03","8","1","Hombre","20","6","4","7",NA,"No",NA,NA,NA,"Sí","070102_006100_140_11_03",20
"2023","070102","006100","140","11","04","8","1","Mujer","29","6","4","10",NA,"No",NA,NA,NA,"Sí","070102_006100_140_11_04",29
"2023","070101","006115","016","11","03","8","1","Mujer","27","6","4","8",NA,"Sí","4","7","Sí","Sí","070101_006115_016_11_03",27
"2023","070101","006115","107","11","03","8","1","Mujer","23","6","4","9",NA,"Sí","3","1","No","Sí","070101_006115_107_11_03",23
"2023","070101","006115","107","11","04","8","1","Mujer","19","6","4","9",NA,"No",NA,NA,NA,"Sí","070101_006115_107_11_04",19
"2023","070101","006115","127","11","02","8","1","Mujer","19","6","4","9",NA,"No",NA,NA,NA,"Sí","070101_006115_127_11_02",19
"2023","070101","006138","001","11","02","8","1","Hombre","21","6","4","6","1","Sí","4","7","No","Sí","070101_006138_001_11_02",21
"2023","070101","006138","022","22","04","8","1","Hombre","22","6","4","7",NA,"Sí","4","2","No","Sí","070101_006138_022_22_04",22
"2023","070101","006138","022","22","05","8","1","Hombre","19","6","4","7",NA,"No",NA,NA,NA,"Sí","070101_006138_022_22_05",19
"2023","070101","006143","020","11","01","8","1","Hombre","28","6","4","8",NA,"Sí","3","5","No","Sí","070101_006143_020_11_01",28
"2023","070101","006143","041","11","02","8","1","Hombre","20","6","4","9","6","Sí","4","2","No","Sí","070101_006143_041_11_02",20
"2023","070101","006143","104","11","02","8","1","Hombre","28","1","4","6",NA,"Sí","4","2","No","Sí","070101_006143_104_11_02",28
"2023","070101","006143","104","11","03","8","1","Mujer","25","1","4","5",NA,"No",NA,NA,NA,"Sí","070101_006143_104_11_03",25
"2023","070101","006153","031","11","01","8","1","Hombre","27","6","4","7",NA,"Sí","1",NA,"No","Sí","070101_006153_031_11_01",27
"2023","070101","006153","031","11","02","8","1","Hombre","18","6","4","6","1","Sí","3","7","No","Sí","070101_006153_031_11_02",18
"2023","070101","006153","076","11","03","8","1","Hombre","18","6","4","6","3","No",NA,NA,NA,"Sí","070101_006153_076_11_03",18
"2023","070101","006153","097","11","06","8","1","Mujer","23","1","4","6","1","No",NA,NA,NA,"Sí","070101_006153_097_11_06",23
"2023","070101","006153","097","11","07","8","1","Hombre","24","1","4","6","2","No",NA,NA,NA,"Sí","070101_006153_097_11_07",24
"2023","070101","006153","118","11","02","8","1","Hombre","28","6","4","12",NA,"No",NA,NA,NA,"Sí","070101_006153_118_11_02",28
"2023","070104","006175","103","11","02","8","1","Hombre","27","6","4","6",NA,"Sí","3","2","No","Sí","070104_006175_103_11_02",27
"2023","070104","006175","116","11","01","8","1","Hombre","25","1","4","8",NA,"Sí","3","7","No","Sí","070104_006175_116_11_01",25
"2023","070104","006175","116","11","02","8","1","Mujer","25","1","4","6",NA,"Sí","3","5","No","Sí","070104_006175_116_11_02",25
"2023","070104","006180","031","12","03","8","1","Hombre","19","6","4","9","3","No",NA,NA,NA,"Sí","070104_006180_031_12_03",19
"2023","070104","006180","168","11","03","8","1","Hombre","26","6","4","9",NA,"Sí","4","7","No","Sí","070104_006180_168_11_03",26
"2023","070104","006180","213","11","03","8","1","Mujer","25","6","4","10",NA,"No",NA,NA,NA,"Sí","070104_006180_213_11_03",25
"2023","080104","006186","095","11","03","6","2","Hombre","23","6","4","5",NA,"No",NA,NA,NA,"Sí","080104_006186_095_11_03",23
"2023","080105","006193","011","11","03","6","2","Mujer","22","6","4","9","10","No",NA,NA,NA,"Sí","080105_006193_011_11_03",22
"2023","080105","006193","032","11","02","6","2","Hombre","23","6","4","9",NA,"Sí","2",NA,"No","Sí","080105_006193_032_11_02",23
"2023","080105","006193","032","11","03","6","2","Hombre","20","6","4","5","6","No","5","7","No","Sí","080105_006193_032_11_03",20
"2023","080105","006193","043","11","03","6","2","Hombre","28","6","4","10",NA,"Sí","3","2","No","Sí","080105_006193_043_11_03",28
"2023","080105","006193","043","11","04","6","2","Mujer","26","6","4","10",NA,"Sí","3","2","No","Sí","080105_006193_043_11_04",26
"2023","080105","006193","053","11","01","6","2","Mujer","25","5","1","3",NA,"Sí","2",NA,"No","Sí","080105_006193_053_11_01",25
"2023","080105","006195","030","11","03","6","2","Mujer","21","6","4","9",NA,"Sí","3","7","No","Sí","080105_006195_030_11_03",21
"2023","080106","006207","039","11","03","6","2","Hombre","23","6","4","9",NA,"Sí","2",NA,"No","Sí","080106_006207_039_11_03",23
"2023","080106","006207","053","11","03","6","2","Mujer","19","6","4","7",NA,"No",NA,NA,NA,"Sí","080106_006207_053_11_03",19
"2023","080106","006207","053","11","04","6","2","Mujer","19","6","4","6","10","Sí","3","7","No","Sí","080106_006207_053_11_04",19
"2023","080106","006214","016","11","03","6","2","Hombre","27","6","4","9",NA,"Sí","2",NA,"No","Sí","080106_006214_016_11_03",27
"2023","080106","006214","016","11","04","6","2","Mujer","19","6","4","9",NA,"No",NA,NA,NA,"Sí","080106_006214_016_11_04",19
NA,"080106","006214","118","11","04","6","2","Mujer","25","6",NA,NA,NA,NA,NA,NA,NA,NA,"080106_006214_118_11_04",25
"2023","080801","006254","001","11","03","6","4","Hombre","21","6","4","9",NA,"No",NA,NA,NA,"Sí","080801_006254_001_11_03",21
"2023","080801","006254","115","11","03","6","4","Mujer","28","6","1","6",NA,"Sí","5","7","No","Sí","080801_006254_115_11_03",28
"2023","080801","006254","115","11","04","6","4","Mujer","19","6","4","9",NA,"No",NA,NA,NA,"Sí","080801_006254_115_11_04",19
"2023","080902","006271","035","11","02","7","8","Mujer","28","1","3","3",NA,"Sí","2",NA,"No","Sí","080902_006271_035_11_02",28
"2023","080902","006271","055","11","03","7","8","Hombre","24","6","3","8","3","Sí","3","2","No","Sí","080902_006271_055_11_03",24
NA,"080407","006289","059","11","02","6","7","Hombre","28","5",NA,NA,NA,NA,NA,NA,NA,NA,"080407_006289_059_11_02",28
"2023","080407","006289","163","11","03","6","7","Mujer","28","6","1","6",NA,"Sí","5","7","No","Sí","080407_006289_163_11_03",28
NA,"080407","006289","165","11","05","6","7","Hombre","28","2",NA,NA,NA,NA,NA,NA,NA,NA,"080407_006289_165_11_05",28
NA,"080407","006289","165","11","06","6","7","Mujer","26","1",NA,NA,NA,NA,NA,NA,NA,NA,"080407_006289_165_11_06",26
NA,"080407","006289","165","11","07","6","7","Hombre","27","1",NA,NA,NA,NA,NA,NA,NA,NA,"080407_006289_165_11_07",27
"2023","080407","006289","167","11","03","6","7","Hombre","23","6","4","6","9","Sí","5","7","No","Sí","080407_006289_167_11_03",23
"2023","080407","006289","167","11","04","6","7","Hombre","20","6","1","6","9","No",NA,NA,NA,"Sí","080407_006289_167_11_04",20
"2023","081006","006306","007","11","03","6","7","Hombre","20","6","1","6","3","No",NA,NA,NA,"Sí","081006_006306_007_11_03",20
"2023","081006","006306","080","11","03","6","7","Hombre","19","6","1","6","3","No",NA,NA,NA,"Sí","081006_006306_080_11_03",19
"2023","081102","006314","034","11","03","6","8","Mujer","20","6","1","7",NA,"No",NA,NA,NA,"Sí","081102_006314_034_11_03",20
"2023","081102","006314","034","11","06","6","8","Mujer","24","1","1","6","1","No","5","7","No","Sí","081102_006314_034_11_06",24
"2023","081102","006314","034","11","07","6","8","Hombre","24","1","1","5","1","Sí","5","7","No","Sí","081102_006314_034_11_07",24
"2023","081102","006314","035","11","03","6","8","Mujer","19","6","1","6","2","Sí","3","7","No","Sí","081102_006314_035_11_03",19
"2023","081102","006314","037","11","03","6","8","Hombre","18","6","1","7",NA,"Sí","3","7","No","Sí","081102_006314_037_11_03",18
"2023","081210","006315","111","11","03","6","7","Hombre","20","6","1","6","1","Sí","4","7","No","Sí","081210_006315_111_11_03",20
"2023","081206","006324","168","11","03","6","7","Mujer","19","6","1","6","1","Sí","4","7","No","Sí","081206_006324_168_11_03",19
"2023","081206","006324","171","11","03","6","7","Hombre","21","6","1","6","1","Sí","2",NA,"No","Sí","081206_006324_171_11_03",21
"2023","081206","006324","171","11","04","6","7","Hombre","19","6","1","6","1","No",NA,NA,NA,"Sí","081206_006324_171_11_04",19
"2023","080501","006345","067","11","03","6","7","Hombre","24","6","1","5",NA,"Sí","2",NA,"Sí","Sí","080501_006345_067_11_03",24
"2023","080501","006345","067","11","04","6","7","Mujer","22","6","1","7",NA,"No",NA,NA,NA,"Sí","080501_006345_067_11_04",22
"2023","080501","006345","067","11","05","6","7","Hombre","20","6","1","6",NA,"Sí","4","7","No","Sí","080501_006345_067_11_05",20
"2023","080501","006345","068","11","03","6","7","Hombre","27","6","1","9",NA,"Sí","5","7","No","Sí","080501_006345_068_11_03",27
"2023","080501","006345","068","11","04","6","7","Hombre","24","6","1","8",NA,"Sí","3","7","Sí","Sí","080501_006345_068_11_04",24
"2023","080501","006345","068","11","05","6","7","Hombre","22","6","1","9",NA,"No",NA,NA,NA,"Sí","080501_006345_068_11_05",22
"2023","080501","006345","068","11","06","6","7","Hombre","19","6","1","6","3","Sí","5","7","No","Sí","080501_006345_068_11_06",19
"2023","080501","006345","070","11","03","6","7","Mujer","19","6","1","6","3","No",NA,NA,NA,"Sí","080501_006345_070_11_03",19
"2023","090101","006362","132","11","02","5","4","Mujer","23","6","4","6",NA,"Sí","3","7","No","Sí","090101_006362_132_11_02",23
"2023","090101","006362","132","11","03","5","4","Hombre","21","6","1","7",NA,"No",NA,NA,NA,"Sí","090101_006362_132_11_03",21
"2023","090101","006362","145","11","03","5","4","Hombre","29","6","4","10",NA,"Sí","2",NA,"No","Sí","090101_006362_145_11_03",29
